business_id,content
230,不到长城非好汉八达岭长城保姆级游玩攻略万里长城万里长万里长城永不倒世界七大奇迹之一 万里长城 世界遗产八达岭长城是长城中保护最好的一段也是最具有代表性的一段景区门票全价票40往返缆车票140 开放时间06:30-16:30 如何抵达北京北站地铁西直门站清河站地铁清河站这两个高铁站都有直达八达岭长城站的高铁清河站的车次比北京北站车次要多一些不太好抢票建议提前15天订票高铁用时20-30分钟票价二等座2520高铁站出站后左转步行约5分钟进入步行街步行抵达登城口高铁站出站后右手边直走大概400米就是缆车检票口游览路线我是买的缆车票往返所以直接到北八楼附近然后我是步行下城的所以相当于我是缆车直接送到终点然后一路步行下去的步行下去大概1小时吧因为到了北八楼就不能再往前走了所以如果要坐缆车往返相当于没啥逛的我朋友上来看了一眼就下去了当天下雨确实也看不到啥所以这边给的建议就是❶体力好的特种兵可以步行往返游览大概3-4小时时间肯定是够的❷赶时间或者带老人小孩的家庭可以直接坐缆车往返主打一个来过看一眼就可以啦缆车用时大概是5分钟吧但是如果遇到节假日或者旺季排队时间也要算上哈❸我个人比较推荐的线路是坐缆车上去然后步行下城可以一路从北八楼逛到北一楼用时大概1小时吧体力好的而且下城的路比较好走不累人对好汉碑有执念的还可以到不到长城非好汉的石碑北二楼附近那里合影留念缆车单程票是100 特别提示八达岭长城景区是全国重点保护单位整个景区严谨吸烟被发现可能面临罚款等处罚步行游览安检口免费寄存行李的地方图9还有庆丰包子铺还可以打个卡味道确实不错如果时间充足其实南边还有南一楼到南六楼可以爬南北的分界线就是在步行登城口不要相信小广告上面的北京一日游团哈说是带你去爬长城但其实去的不是不到长城非好汉的八达岭长城去的是个野长城别问我怎么知道的因为我7年前第一次到北京上了一当
230,站在八达岭长城脚下抬头眺望巨龙般的城墙盘踞山峦砖石承载着岁月的厚重沿着陡峭阶梯攀爬烽火台在云雾间若隐若现似在诉说古时的烽火连天城墙两侧垛口绵延不绝抚摸那斑驳墙面能感受到历史的心跳极目远眺群山连绵满目苍翠长城于其间蜿蜒穿梭勾勒出雄浑又壮丽的天际线每一步都似踩在时光上让人沉醉于往昔金戈铁马的遐想为这人类奇迹惊叹
230,八达岭长城 秋游路线推荐 秋天已至落叶纷飞到八达岭长城游玩的家人们注意啦别再去北坡游览啦秋天的八达岭长城南坡比北坡要好看太多喽 八达岭长城南坡植被相对更加茂盛入秋后树叶变黄变红有一种层林尽染的感觉 南坡景点 登城口八达岭长城徒步登城的地方在这里可以选择南坡或者北坡路线 南四楼南坡的制高点站在高处可以欣赏到整个八达岭长城的雄伟不过南三到南四这段坡度还是非常陡峭的有些地方甚至达到了60度左右的坡度怕这里一定要注意安全哦 南七楼这里是南坡的终点景色非常好很适合摄影拍照哦另外如果天气好的话在这里可以看到北京市区哦最高的建筑物是CBD的中国尊 南五楼南坡缆车抵达平台这里有不到长城非好汉的石碑哦 秋游八达岭长城交通如何选可以了解一下福适达北斗国旅八达岭长城一日游哦 套餐里有门票往返车费还有专业导游讲解纯玩无购物让您尽情畅游八达岭 发车时间及地点在这 0730 地铁 28 号线前门地铁站 G 口 0830 地铁 26 号线朝阳门站 A 口 0930 地铁 26 号线朝阳门站 A 口 1000 地铁 810 号线北土城地铁 F 口 想到八达岭长城秋游赏红叶的家人们点赞收藏好哦
230,八达岭长城非常值得去可以说是今生必去景点 每个中国人到达长城都为之感叹感到受益匪浅 八达岭长城不仅仅是一座古老建筑更是中华民族的象征 长城古老的历史历史长河中历代历朝英雄人物为守卫长城丶保卫华夏民族而英勇奋战有许多可歌可泣动人故事
230,今天王琴导游带我们到长城颐和园圆明园旅游在旅途中王导认真演讲并一路上对整个团安全关心尤其是对老同志的身体关注和关心工作认真负责业务能力强热情使我们感受到首都的伟大培养这么好的导游感到高兴下次来京一定首选在次谢谢
230,不到长城非好汉非常棒的体验壮观的世界遗产建议坐缆车登上北7楼然后步行登上最高的北八楼看看漂亮的长城风景虽然从北7楼登上北八楼不远但还是满喘的建议要有体力的小孩和老人家才可登上不然很辛苦
230,八达岭长城是去北京旅游的必打卡景点登上八达岭长城仿佛穿越了时空走进了千年的历史这里的每一块石头每一粒沙土都承载着沉甸甸的文化底蕴在这里可以感受到中华民族的厚重与辉煌
230,很好夜游长城是很不错的选择夏天炎热黄昏少许降温还能看白天的景色还能紧接着看夜景晚上还有表演表演挺震撼的一举三得 景色很好 趣味很足 性价比还行
230,八达岭长城一日游省心游玩就找赞巴士话说不到长城非好汉到了北京怎么能不爬长城呢 我告诉你一个最最最便捷的爬城方法首选出行交通赞巴士直通车 出行时间有810点有两个班次 集合地点8号线10号线北土城站地铁C口 从站口出来就看到穿着蓝色巴士达马甲的工作人员车内空间宽敞舒适全程高速一站直达避开拥堵车上导游很热情讲解长城的相关历史故事游览线路及注意事项给足大家4小时的游玩时间游玩可以分2种 ① 完全步行 步行上山是最辛苦的一种上山方式徒步登城太累了 ② 缆车上下 缆车往返票是140直接能上到北七楼或者南六楼直接上北八楼这里是必打卡点哦做了一天的好汉好开心好充实的一天超赞
230, 太阳大早上出北土城地铁就能看到穿蓝马甲的赞巴士工作人员帮助找健康码车上无购物发车地点规划的不错讲解游玩路线时间富足车况干净赞巴士真心推荐!如果有选择强迫症的不用再犹豫啦!赞巴士真心不错
5173,资讯 交通停车2.5元15分钟地铁4号线动物园站C1出口 门票入园10元联票14元含大熊猫馆大熊猫馆单独购票5元 活动动物园门前有献血车凭当日献血证可免费入园并有礼品相赠 时间7:30至18:0019:00分淡旺季大熊猫馆8点开馆 路线明星动物路线历史文化路线时长在7小时左右公众号内有免费讲解 . 大熊猫馆 位置入园后右转穿过庭院左手边就看到了 大熊猫馆展区由亚运熊猫馆奥运熊猫馆组成有多只大熊猫最有名的当属西直门三太子萌兰萌兰的妈妈萌萌也在哦 早些去早些去不然吃饱回去出来可就难了那队伍可就白排了一次就放几十个人而且萌兰限时参观5分钟除了萌兰其他熊猫倒挺容易看到的也不用排队 加餐分别为850至9:201030至11001300至133015:00至15:3016:50至17:0011月-次年3月 大熊猫馆只可进出一次且当天无法重复购票不过因为不刷脸比对所以... . 购物 文创北京动物园公众号内有北动线上商城满100元包邮 餐厅米芝莲天鹅湖餐厅原麦山丘...主要集中在大熊猫馆前方犀牛河马馆内也有 . 服务 游客服务中心特小有工作人员屋内休息的座椅都没见到倒是有一间母婴室轮椅和一台饮水机游客寄存的行李直接摆在门口 . 简介 国家4A级景区北京动物园始建于1906年园内由动物园植物 农事试验三部分组成 现园区分为东区西区北区三个场馆展出动物众多整体虽有些破旧冬季部分室内场馆较为难闻但仍是个增长见闻的好地方十分推荐
5173,北京动物园也是有历史的渊源 解放前叫做万牲园门口检票员是一个二米巨人以及一个不到一米高的侏儒给动物园平添一点色彩 解放后非洲动物给这个公园增加了品种再加上熊猫的出现这里可以看到全世界的动物不管大人与小孩来了没有不留恋忘返的人与人之间人与动物之间没有隔离都是这个世界的主人
5173,位置绝佳坐落于繁华的北京西直门外大街137号交通便利轻松可达 路线指南乘坐地铁4号线至动物园站C2东南口出站即达无需长途跋涉门票亲民单独入园仅需15元含熊猫馆联票更是只需19元性价比超高不容错过 项目亮点 1. 奥运熊猫馆这里可是北京动物园的明星之地萌兰这只大名鼎鼎的大熊猫就居住在此它憨态可掬的模样定能让你心生欢喜别忘了捕捉它的每一个可爱瞬间哦 2. 动物世界探秘按照逆时针方向你将依次邂逅矮鸡苑的活泼小鸡猴山的机灵猴子犬科动物区的威猛犬类棕熊的憨厚可爱狮虎山的霸气猛兽象馆的庞然大物犀牛河马馆的神秘生物鹰山的矫健猛禽猩猩馆的聪明猩猩企鹅乐园的呆萌企鹅以及两栖动物馆的奇妙生物每一步都是惊喜每一处都是知识点 3. 海洋馆奇幻之旅别忘了还有海洋馆等你来探索这里需要单独购票但绝对值得鲨鱼的威猛海豚的灵动企鹅的呆萌各种海洋生物齐聚一堂为你呈现一场视觉盛宴 快来北京动物园-奥运熊猫馆开启你的宝藏机位大赛之旅吧
5173,地铁4号线方便抵达每次都是逛海洋馆顺路看动物园南门来京游客明显比北门多一些排队核验健康宝后刷二维码进园 这次误打误撞走到马来貘馆跟熊猫一样的黑白相间色世界濒危物种红色名录有四不像之称的素食神兽鼻似象耳似犀后腿像犀牛足似虎躯似熊 东北虎是年度明星观赏的游客特别多深沉的吼叫声极具穿透力不愧是森林之王 北极熊作为体型最大的熊类远离冰雪家乡浑身土灰色格外孤独寂寥昔日的极地王者今天的气候难民
5173,北京动物园是暑期带娃游玩的首选景点之一门票只要15元含熊猫馆是19元超值的价格国宝一定要看看早上去国宝们正在进食能看到不少动物都在活动游玩一圈半天时间赶着730开园进来还不太热人不太多动物也都活跃
5173,早上上班起的早所以就从动物园里穿过去北门近南门出大猩猩们在自己的家里休闲的荡来荡去火烈鸟一群群的立在一起池塘的各种鸟类在湖水里游来游去花开的正好早上的动物园没有众多的旅游团游客一切岁月静好的感觉
5173,北京动物园始建于清光绪三十二年1906年是中国开放最早的动物园 因为公园历史悠久所以园内古木参天遮荫蔽日空气清新自然环境那是相当的棒又因为公园身处闹市区中交通非常便捷这里早已成为北京市民休闲养生的福地 憨态可掬的大熊猫活泼可爱的猴子大象狮子老虎斑马长颈鹿众多可爱的动物散落在园中这里更是孩子们亲近大自然探索大自然的最佳课外活动场所
5173,北京动物园是中国开放最早动物种类最多的动物园从清光绪三十二年1906年至今已有逾百年的历史北京动物园是中国最大的动物园之一每年接待中外游客600多万人次也是一所世界知名的动物园这里是所有孩子们的最爱孩子们在园里快乐地玩耍到处都洋溢着欢乐的气氛
5173,纯玩的团我们两个大人带两个孩子到了动物园门口给导游打电话他一会就来了把参团的人组织好讲解了一下去海洋馆的时间把票发给我们我们就进园了自己游玩差不多时间赶到海洋馆导游已经在那里等着我们把人点齐了我们自己进到海洋馆看个各种海洋生物因为不知道具体的表演时间所以去了两趟有点耽误时间出来后我们的方向感不强所以有些相同的地方经过了好几次有些场馆来不及去了我想如果导游能带着我们游玩我们去的场馆肯定能多些整体来看这个团还是挺划算的不用担心能不能买上票和排队的问题自己负责好好玩就行了
5173,如今的北京动物园越来越贴近自然动物笼舍又方便游客观赏还变得更让动物生活得更舒适了比如水禽区模仿湿地和动物保护区许多水禽其实能飞的也不飞走了在这里生活得很安逸 这次利用五一假期来到动物园在水禽区拍到不少好照片如图一对大天鹅在恋爱着仔细观察能感受到天鹅间的专注细腻互相呢喃着爱语情感非常拟人的交流着还有一对鸳鸯也在谈着恋爱对比起来还是天鹅恋情更感人天鹅对感情的专一专注堪称楷模很多人都不如它们呢
5174,恭王府这座昔日皇家府邸如今成为游客探秘清代文化的绝佳去处步入其中仿佛穿越回那个辉煌的年代银安殿的庄严后花园的雅致大戏楼的独特每一处都让人流连忘返特别是福字碑更是镇府之宝让人感受到历史的厚重与文化的深邃
5174,恭王府是清朝规模最大的一座王府曾是和珅恭亲王奕䜣的宅邸景区面积较大其中锡晋斋很有名一根金丝楠木27亿在门口可以闻到淡淡的金丝楠木香味藏宝楼规模巨大十分震撼花园中可以摸摸福字总体来说十分值得参观
5174,恭王府游玩评价 恭王府这座昔日皇家府邸如今成为游客探秘清代文化的绝佳去处步入其中仿佛穿越回那个辉煌的年代银安殿的庄严后花园的雅致大戏楼的独特每一处都让人流连忘返特别是福字碑更是镇府之宝让人感受到历史的厚重与文化的深邃
5174,第一恭王府值得一去建筑留在那历史就写在那 第二恭王府里后罩楼福字碑大戏楼锡晋斋必去不用文字讲解直接看实物就很震撼 第三后罩楼11月底才会重新开放目前正在装修去了也看不到
5174,王府之秋一座恭王府半部清代史恭王府嘉乐堂的两颗两百多年银杏开始步入秋色但下午的人群不是一般的多啊有那么几刻真的连站的地方都没有后面跟保安大哥打听据说一般周二人会相对较少
5174,值得一看经过修缮建筑格局完整是现存清王府最大最全的一座加上和珅住过有一些传奇的经历本身也是旅游热点住宅加上花园保守要用半天时间游玩
5174,20230523上午 1恭王府是现存规模最大保存最完整的清代王府建筑群先后作为和珅庆亲王永璘恭亲王奕䜣的府邸见证了清王朝从鼎盛到衰亡的历史故有一座恭王府半部清代史的说法王府是还珠格格铁齿铜牙纪晓岚宰相刘罗锅等影视剧的拍摄地由府邸三路五进院和花园萃锦园两部分组成门口可租电子讲解器 ①地址北京市西城区前海西街17号 ②交通公交直达开车很好停 ③旺季无 ④用时3小时 2恭王府始建于清乾隆四十二年1777年原址是明代旧园3年后御赐此地给和珅和珅用时4年建成此府嘉庆四年1799年和珅被赐死抄家宅邸赐予庆王爱新觉罗永璘共传承5代道光三十年1850年恭亲王爱新觉罗奕䜣被御赐此府2年后搬入传承2代民国元年1912年清帝退位后恭王府及府内资产归属王公民国二十六年1937年王府主人爱新觉罗溥伟奕䜣之孙病逝后王府被拍卖给辅仁大学新中国成立后王府先后被多座院校使用1962年重修后对外开放 3中路是王府主轴是礼仪路不住人自南向北为 ①一二宫门9763颗门钉的规制仅次于皇室规制9981颗 ②银安殿举行重大仪式庆典的正殿民国十年1921年元宵节烧香时失火烧毁与东西配殿一同复建于2007年殿内目前是清代王府文化展用图文文物道具展示了北京60多座王府的分布及其文化 ③嘉乐堂和珅所建并留有嘉乐堂诗集是举行满族传统宗教萨满教仪式的场所与紫禁城坤宁宫职能相同堂东侧房间是王爷或继承人的婚房堂内目前是古建筑研究保护展览有很多木制古建筑模型和构件 ④后罩楼最后一排的连体二层建筑中部小门通往花园共50多间分3楼俗称99间半最西是宝约楼楼内是曾获良驹绘画展展示了恭王府收藏的部分字画以马为主中间是佛堂东侧的瞻霁楼是曾佑和教授捐赠家具展陈列7件明代黄花梨家具只能隔窗看由德国汉学家古斯塔夫艾克于民国期间在中国任教时收藏2006年由他夫人美国夏威夷大学教授曾佑和捐赠给景区曾佑和就读辅仁大学时住在恭王府宿舍内他丈夫也曾是辅仁大学教授此婚事1945年轰动北平 4东路是和珅儿子的住所古代东为上西为下 字数超限在最后一张图片里继续
5174,一前期攻略 有恭王府时间建议全程控制在3个小时这样不会太赶可以乘坐地铁6号线到北海北下车从B口出来左转沿着胡同一直走大概10分钟左侧便是恭王府出口和入口门票是40元可以随买即进切记一点现在去需要72小时核酸进门后建议请个讲解单人请200可以找几个人拼6人以上40一个人 二游览攻略 恭王府是清代规模最大的一座王府建筑群历经了清王朝由鼎盛而至衰亡的历史进程承载了极其丰富的历史文化信息故有了一座恭王府半部清代史的说法恭王府府邸建筑清晰地分为东路建筑中路建筑西路建筑后罩楼各路建筑严谨地按照轴线对称方式由南向北贯穿于整个住宅与院落布局分明 府邸建筑 中路建筑 中路主要有银安殿和嘉乐堂两大建筑 银安殿俗称银銮殿是王府中的主体建筑也是王府的正殿主要用于举办府内重大礼节性的活动只有重大事件或节日才会使用1921年因主人烧香不慎失火大殿同东西配殿一起焚毁但此殿高大的气魄仍然可以让我们感受到当年威严肃穆的王府气派银安殿面阔五间歇山顶正殿用绿色琉璃瓦其建筑上的彩绘不能使用皇帝专用的和玺彩画但可以用旋子彩画中等级最高的如金琢墨石碾玉龙锦枋心套殿可用墨线小点金大殿井口天花可用坐龙 嘉乐堂位于银安殿后面是恭王府中路建筑的最后一进正厅前出廊五开间硬山顶大门正上方悬嘉乐堂匾额 东路建筑 东路的前院是多福轩后进院是乐道堂 前院多福轩是穿堂客厅次厅主要作用是接待客人亲戚或来回禀事物的下属还可以存放皇帝送来的礼物等当时厅内四周挂满福寿字匾屋内摆设都是根据历史照片按照原来情况布置的 陈列着许多有关恭王府的历史照片 后进院落正房名乐道堂是东路建筑中最大的一间在恭亲王时代这里是他日常居所恭亲王奕訢皇子在此时道光帝曾赐予乐道堂匾额所以此处或许也是因此而得名 西路建筑 西路建筑与庭院相对中路与东路更为雅致主体建筑为葆光室和锡晋斋 葆光室位于府邸西路在和珅与庆王时期为客厅在恭亲王时期是秘密客厅接待王爷至亲所用其中最精致的是葆光室其里外屋檐都是绘制彩画最让人惊叹的是中外屋檐的彩绘都是当时全国最高水平的彩画技术师绘制同样内檐的彩画也是美轮美奂府里面廊檐下的金色图案都是镀的真金早在清朝这里是道光皇帝祭奠先人之后的休憩地
5174,恭王府Prince Kung39;s Mansion位于北京市西城区柳荫街为全国重点文物保护单位中国国家一级博物馆国家AAAAA级旅游景区是清代规模最大的一座王府建筑群曾先后作为清乾隆时期权臣和珅清嘉庆时期庆僖亲王永璘的宅邸咸丰元年1851年清廷赐封此宅邸于恭亲王奕訢恭王府的名称也因此得来 恭王府规模宏大总占地面积6万平方米分为府邸和花园两部分拥有各式建筑群落30多处历经了清王朝由鼎盛而至衰亡的历史进程承载了极其丰富的历史文化信息故有了一座恭王府半部清代史的说法
5174,朋友来了北京当然要带着游览一下恭王府现在是保存最完整的王府建筑很齐全相比较其他的王府要么是四分五裂的变成了大杂院要么被各个单位占据要么没落的不成样子这里的建筑群落有30多处布局讲究气派非凡 原本是和珅的府邸历经了清王朝由鼎盛至衰亡的历史进程所以说有一座恭王府半部清代史的说法
243,很值得去相比八达岭长城最大的好处就是人少最大的优势外国人多哈哈其实慕田峪真的不错景色秀丽长城内外真的漂亮好汉坡也是很考验的最后很陡登上去也是蛮有成就的总体其实不累很休闲的就转完了
243,在慕田峪巴士买的车票 8点准时到达景区有摆渡车和缆车 2小时爬完收官难度系数较小 景区很完善的慕田峪村 中午正好吃个午饭 还会遇到很多拖家带口的外国友人 长城暴晒崇山峻岭之间 连猫都要中暑了
243,师傅人很好非常准时服务很好提前一天就联络好我们安排时间还建议我们提早出发到慕田峪长城还好我们提早出发一路通常无阻也不用排队省了很多时间回程还特地载我们回酒店放行李了再送我们到吃晚餐的地方非常推荐给不想人挤人的家庭
243,非常开心的一次旅行在携程预订了赞巴士导游很细心前一天就加了微信协商了旅行的细节第二天按照行程出游讲解和游玩时间都很充分玩了轨道和滑道的行程孩子玩得非常开心回程也很准时非常愉悦的一次旅行
243,前期参加北京团队游后火车票改签延后就是为了登慕田峪长城过不期然不虚此行登临长城超越自我长城之巅我与世界同在实现了长城已爬好汉已当一步一个脚印丈量历史的深度
243,慕田峪长城绝对值得一来 人比八达岭少风景不错自己搜的慕巴士来的慕田峪慕巴士服务周到周导解说安排也很好 不用自己研究攻略路线吃喝都有推荐大家一起玩滑道太爽啦
243,慕田峪长城雄关壮丽历史与现代的 结合 国庆节期间天气转凉游客需注意保暖此时的长城上风力较大温度较低游客需根据天气情况增减衣物 由于国庆节是旅游高峰期景区内游客较多尤其是带有儿童的家庭游客在上山游览时需注意安全尤其是要照看好随行的儿童避免他们上蹿下跳发生意外 景区内可能会有较多的马陆等昆虫出没这些昆虫可能会对部分游客造成惊吓或不适游客需提前做好防虫准备 最后慕田峪长城的部分路段台阶较陡对于腿脚不便的游客来说可能不太适合建议此类游客选择乘坐观光缆车或选择其他较为平缓的游览路线 慕田峪长城以其独特的建筑风格坚固的建筑材料和便捷的观光缆车等特点吸引了众多游客前来观光游览在欣赏长城壮丽风光的同时游客也需注意安全问题和景区内的环境保护在旅游高峰期游客需提前做好准备合理安排行程以确保游览的顺利进行 慕田峪长城是一处值得一游的旅游胜地无论是历史爱好者户外运动爱好者还是家庭游客都能在这里找到属于自己的乐趣和收获
243,往返交通 乘坐北斗国旅慕田峪长城一日游国庆预售特惠仅需100 免景区摆渡车省时省心省力早上8点9点双班发车朝阳门地铁A口步行80m就上车下午返程鸟巢水立方散团导游随车讲解还可以让导游帮忙代买缆车滑道索道节省买票时间 路线规划 打卡点20号敌楼好汉坡最高点很难爬但很有成就感高处风景很好4号敌楼正关台1号敌楼大角楼索道和滑道也很好玩 路线1好汉坡路线 缆车上到14号敌楼爬上20号敌楼好汉坡返回14号敌楼缆车下或走到6号敌楼体验滑道 路线2滑道路线 索道上到6号敌楼爬到1号敌楼大角楼返回6号敌楼索道或滑道下 路线3我的特种兵路线 先走路线2再走路线1约大半天时间所有打卡点全部走到但是非常非常累个人觉得最有意思的是好汉坡和滑道可以索道上后直接滑道下大角楼那边不去也没关系没那么累 缆车是一家公司索道和滑道是一家公司缆车单程100元缆车往返140元缆车上下点为14号敌楼缆车是全封闭式的索道和滑道单程100元索道上滑道下或索道上索道下140元索道和滑道上下点为6号敌楼索道和滑道比较有意思但滑道有年龄限制 吃 景区有几家餐厅可以在餐厅用餐也可以自备食物长城上也能买到水冰淇淋等零食. 快来打卡慕田峪长城吧
243,今天从市区的东四十条乘坐慕巴士相比八达岭的雄奇慕田峪显得更加古朴了一些相比八达岭的人多慕田峪显得人少了许多今天车上工作人员小强服务很好很详细的给我们介绍了慕田峪长城的特点和玩法最主要的今天赶上下小雪能够遇到长城的雪景这个是很难得的千里冰封万里雪飘引无数英雄竞折腰雪中的长城令人惊奇
243,一片大美的慕田峪长城我们从东四十条地铁站坐慕巴士过去的起初打算用脚走完这段长城的听完车上小强哥讲解攻略后才知道长城距离地面是有很长距离的主要是难得请假的工作日错峰出来玩一定不能错过景区的招牌地标正关台古建筑还可以看到炮台长城人烟稀少小强哥也提供很优质的服务会推荐朋友来玩
