user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
M28****8843,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,没什么意思，和楼下公园差不多，一点不值50块，踩雷,来自订单,IP属地:吉林,,,杜甫草堂差评
M24****008,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,体验感很差的一次讲解，导游不专业，好几个地方都没有讲到，几乎没有互动，结束后只能去别团蹭讲解了，这钱出的真冤枉,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,全部是新建的,来自订单,IP属地:四川,,,杜甫草堂差评
小狼图腾,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一般化，里面主要是卖东西的，没意思,来自订单,IP属地:四川,,,杜甫草堂差评
E15****03,铂金贵宾,2分,一般,景色3,趣味2,性价比3,杜甫草堂不大，环境不错，讲解就算了，还需要再加强业务能力,来自订单,IP属地:山西,,,杜甫草堂差评
M44****623,铂金贵宾,2分,一般,景色2,趣味2,性价比2,如果没有做攻略，还不如再转一转宽窄巷子，至少不会迷路,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比2,就是一个公园，弄了几间茅草屋。商业氛围很强。有点侮辱杜甫老人家。门票偏贵，性价不高。还是看看杜甫的书算了。不推荐，不建议去。,来自订单,IP属地:浙江,,,杜甫草堂差评
M46****4377,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,讲解员像是在读课文，语调特别平淡，也没有任何互动，讲的非常一般！,来自订单,IP属地:四川,,,杜甫草堂差评
子星星星星,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,都是后期造的,来自订单,IP属地:重庆,,,杜甫草堂差评
M20****605,铂金贵宾,1分,不佳,景色3,趣味1,性价比1,真心不推荐……………～～～～????????………～～～…～～…～～～～～～～～～～～～～～～～～、唉π_π就是坑啊啊啊啊啊,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色3,趣味2,性价比1,整个杜甫草堂就是一个打着杜甫名号的园林，没有多少值得回味和游览的，商业化气息浓重，不值五十元的门票，没有一点游玩的理由。,来自订单,IP属地:四川,,,杜甫草堂差评
_WeCh****840586,,1分,不佳,景色1,趣味1,性价比1,没意思，，，，,来自订单,IP属地:山西,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色3,趣味1,性价比1,要不是平台最差就是一星，真的是一星也不想给。服务态度差，差评!!!,来自订单,IP属地:四川,,,杜甫草堂差评
A飞絮,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,携程只管卖票，不管售后，马上到点讲解，也没收到短信和电话去哪里找讲解员，去哪里集合，联系线上客服才答非所问，且说好的一个半小时，最多讲解小时，不建议携程买门票里＋讲解,来自订单,IP属地:山西,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色3,趣味1,性价比2,杜甫草堂本身就没啥可看的，就是个后来建的园子。虫草很多，蚊子巨多。导游很差，也不知道是导游声音差，还是麦差，声音小的听不到。昨天又非常闷热，人又特别多，孩子听了一会就不愿意听了，说啥也听不到。讲解也很乏味，讲解内容又少，旁边经过的其他导游，我听了一耳朵，讲的内容都是我们这边没有讲的。这次暑假出游，一共找了四个讲解，这个最差。不过这个也最便宜，提醒自己便宜没好货，也提醒后面的游客。,来自订单,IP属地:陕西,,,杜甫草堂差评
M25****6760,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,这次旅行半个月，大大小小的讲解员也请了好几个，草堂讲解员是遇见过最差的讲解员，没有之一。讲解员一个女生，大概是在说给自己听的，像在背书，我带了耳机都听不清她在说什么，我一度怀疑是不是我耳朵有问题，我忍了一路，期间同团队的有好多人把耳机还给她，退队了，都说听不清楚，一个字听不懂她在说什么，我继续忍着，试图努力去听清她的话，后来实在忍不住了，我给她提了建议，但是她根本就不听建议，还是自顾自的讲，最后，我也还耳机退队了。职业素养极差，既然接团了，首先就要做好本职工作吧。,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,,2分,一般,景色4,趣味3,性价比2,"拍的大咖说，结果给的我蜀人说。两家共用导游却不告知消费者就算了，关键解说人员普通话完全说不标准，这也可以来解说吗？导游不是需要考普通话吗？？可见选导游标准太不严格了！说的平舌翘舌前鼻后鼻完全混淆的普通话，听起来十分吃力。而且语速很快，解说几乎都是一个调，简直一听就走神。
客观来说，导游也并没不负责，也有努力在说，但除了普通话不佳，诗词造诣也够呛，一首诗只能背最著名的一两句，然后很简单说一下，还总出错。。。。
一句话总结，千万不要拍携程大咖说，三个人四百多块钱，买了个生气！这个质量，真的不如门口拼30块钱一个人的！！",来自订单,IP属地:江苏,,,杜甫草堂差评
M43****072,,1分,不佳,景色1,趣味1,性价比1,我们提前十分钟到了，导游问都没问，直接把我们塞给一个已经开讲的团里面了，我们说可以等一等，她说刚开始刚开始，结果问了问其他人，已经开始十分钟了，很无语，根本糊弄我们,来自订单,IP属地:四川,,,杜甫草堂差评
z****xh,,1分,不佳,景色1,趣味1,性价比1,脱离主题，没有观赏性,来自订单,IP属地:辽宁,,,杜甫草堂差评
思祯,,1分,不佳,景色1,趣味1,性价比1,既没文学性，又没趣味性，简直是添乱,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,钻石贵宾,2分,一般,景色5,趣味3,性价比2,"时间不足，讲解内容少，点不多。
比23年底那次少了好多内容。",来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,里面啥也没有,来自订单,IP属地:四川,,,杜甫草堂差评
M48****566,,1分,不佳,景色1,趣味1,性价比1,讲的太差了，原本以为年龄大的可能讲的好一点，结果这个讲解普通话超级不好，一点都听不懂，而且全程讲解没有思路，都是乱的，讲什么都不清楚，真的体验感超级不好,来自订单,IP属地:四川,,,杜甫草堂差评
136****8888,黄金贵宾,2分,一般,景色1,趣味2,性价比2,订的时间携程9.30.安排到10点导游，都没听讲解完就走了，等着赶高铁。强烈不推荐,来自订单,IP属地:四川,,,杜甫草堂差评
Allenbee,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,不值得参观,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,钻石贵宾,2分,一般,景色2,趣味2,性价比2,一般般一般般,来自订单,IP属地:四川,,,杜甫草堂差评
落大叔,黄金贵宾,2分,一般,景色1,趣味1,性价比1,不推荐在携程订票,来自订单,IP属地:甘肃,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色4,趣味1,性价比2,千万别买，直接园内官方讲解20一人。这个不专业，听不清，记不住。,来自订单,IP属地:山东,,,杜甫草堂差评
米阿墨,黄金贵宾,1分,不佳,景色4,趣味4,性价比1,超现代建筑,来自订单,IP属地:湖南,,,杜甫草堂差评
E33****684,黄金贵宾,2分,一般,景色4,趣味3,性价比2,真的很一般，没啥好看的,来自订单,IP属地:上海,,,杜甫草堂差评
M50****6110,铂金贵宾,2分,一般,景色2,趣味2,性价比2,严重超负荷接客入园，弄的体验感极差，越是这个节假日，越是体现管理者的管理水平，不限流,来自订单,IP属地:黑龙江,,,杜甫草堂差评
121****015,,2分,一般,景色2,趣味2,性价比2,真的太一般了，和杭州比差远了。,来自订单,IP属地:浙江,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,"提前很多天在携程上购买的5月2日杜甫草堂的大咖说，但是体验感非常差。给差评的原因是，我们订的是大咖说，携程安排的这个所谓的“大咖”：
1.普通话非常不标准，带有非常严重的口音，口齿不太清晰。
2.对杜甫的诗词也不是很熟悉，在讲解中，经常会背错诗词。在典故的讲解中，逻辑很混乱。
3.由于当天景区人很多很吵，耳机设备也很差，声音很小。体验感非常差。
这个导游的个人能力有限，但是服务态度很好，很亲切。这个差评不是给导游的，而是给携程的。我们买的是大咖说，携程就应该按照大咖的要求安排导游，不能以次充好，不能因为是五一节人多就敷衍顾客。与景区的十元钱的二维码讲解相比，携程安排的大咖说差远了。千万别在携程买讲解。",来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,人特别多，里面很小很挤，不值这个价格，不推荐。,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,钻石贵宾,2分,一般,景色3,趣味2,性价比4,烂地方，不值得去,来自订单,IP属地:四川,,,杜甫草堂差评
南向处梅花开,钻石贵宾,1分,不佳,景色3,趣味1,性价比1,不知道是不是携程跟大咖说合作的，但跟我之前在大咖说小程序上订的其他景点讲解差别很大，携程订的这个导游一口川普，吐词不清，听着太难受了，讲解的诗词也有几处错误，内容趣味性差，逻辑欠缺，小朋友听着打瞌睡，完全不值这个价,来自订单,IP属地:四川,,,杜甫草堂差评
M41****0097,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,取拿铁的地方巨难找，跑断腿，到了之后服务员不知道那是他家的产品，让我去别家。害我跑了好几圈，可见这个根本没有销量，店员自己都不知道自己家有这个,来自订单,IP属地:贵州,,,杜甫草堂差评
M43****643,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,通知我9：15到，9：30开始。我等到9：50，都没人联系我，只有我主动联系你们，才告诉我已经开始了，慌慌忙忙来找我，带我去找解说。如果我不跟你们主动打电话，是不是等你们一天？既然是个团队，哪怕是个散客拼团，开始前不应该点个名？就这种服务？,来自订单,IP属地:四川,,,杜甫草堂差评
这个必填我很不爽,,1分,不佳,景色1,趣味1,性价比1,盖碗茶根本找不到，开发这个产品的太不考虑用户了，迷宫一样，,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,没有消费为什么自动生成订单消费成功，欺骗消费者,来自订单,IP属地:四川,,,杜甫草堂差评
埃尔乔罗诸葛亮,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,**，**产品，走到这里都不知道这个茶在哪儿，也没个标志，也没个详细信息，28块钱就当是送人了。退订又慢,来自订单,IP属地:四川,,,杜甫草堂差评
M28****9511,黄金贵宾,2分,一般,景色4,趣味2,性价比1,人山人海，没得看头，还贵得很,来自订单,IP属地:四川,,,杜甫草堂差评
D12****511,钻石贵宾,2分,一般,景色2,趣味1,性价比2,50塊錢也是醉了，我感覺要弄成愛國教育和青少年教育基地應該免費啊！不是博物館麽，現在博物館除非特展都免費的。,来自订单,IP属地:四川,,,杜甫草堂差评
Bred Zhu,铂金贵宾,2分,一般,景色4,趣味2,性价比1,不值得去，乱哄哄，人特别多。,来自订单,IP属地:重庆,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,讲都不如不讲！,来自订单,IP属地:陕西,,,杜甫草堂差评
_WeCh****942215,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,性价比一般,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,2分,一般,景色2,趣味2,性价比2,不值得无意义,来自订单,IP属地:甘肃,,,杜甫草堂差评
M27****901,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,差评，讲的磕磕巴巴，严重影响游玩兴致,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色1,趣味1,性价比2,没有官方讲解也很是奇怪。不知是何原因，不接受散团。景区很小，春节人流量很大，草堂参观排队全靠自觉，排队很挤，卫生间卫生也有待改善。怎么说呢？没有三苏祠的体验好。三苏祠的官方讲解很棒，里面的管理也很有序。希望杜甫草堂可以取其精华，越来越好,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,,2分,一般,景色2,趣味2,性价比2,在大树下听了一小时，后面耳机电都没了。没有一点请讲解的意义。还没网上看到的多,来自订单,IP属地:浙江,,,杜甫草堂差评
M50****542,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,这种的不要提前在网上订，因为路上堵各种因素会造成晚点，票又不能退，在现场会有好多讲解，到了再定就可以,来自订单,IP属地:山西,,,杜甫草堂差评
普诺文征明,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,过年去了，全部都是人，啥也看不到。,来自订单,IP属地:四川,,,杜甫草堂差评
M34****797,黄金贵宾,2分,一般,景色4,趣味2,性价比2,卫生间太少，标识太少。,来自订单,IP属地:北京,,,杜甫草堂差评
_WeCh****18945,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,一般吧，讲解也就那样吧，发短信告知在哪里，没有打电话，可能会看不到,来自订单,IP属地:四川,,,杜甫草堂差评
Cecilia Wu Ping,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,讲解一半，导游的话筒没电，因为人多，就解散了，差,来自订单,IP属地:上海,,,杜甫草堂差评
su****ly,,1分,不佳,景色1,趣味1,性价比1,体验感非常差，一个导游，60多个人一起走,来自订单,IP属地:四川,,,杜甫草堂差评
M56****277,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,此订单旅行社欺骗消费者，人工讲解没有，也不退款，态度还很蛮横，希望大家不要踩坑！,来自订单,IP属地:四川,,,杜甫草堂差评
M17****983,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,垃圾，套路,来自订单,IP属地:四川,,,杜甫草堂差评
M22****6917,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,景色不错，管理差劲????。开始我们租两个自动讲解机器，还的时候门口的导游冷嘲热讽，说，租了那个你们听几分钟阿？我觉得真的是很没有礼貌。且相关部门并没有管理和约束。体验感极差,来自订单,IP属地:海南,,,杜甫草堂差评
138****8927,钻石贵宾,2分,一般,景色5,趣味4,性价比1,女王导到哪个门也不提前联系，害得我们三门跑，我去哪找讲解员，也不告诉我们她的特征，在哪等着，我在北门等又到南门又到西门，结果人家讲着讲着没管我们。走过去了也没联系我们，太气人了！素质太差，人品更差,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,要不是杜甫 狗都不去 人群树枝低下,来自订单,IP属地:四川,,,杜甫草堂差评
M35****298,铂金贵宾,1分,不佳,景色5,趣味1,性价比1,导游讲解太粗略，一个小时十三分钟匆匆结束，非常不好的一次体验,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,很垃圾，商业化很严重,来自订单,IP属地:江苏,,,杜甫草堂差评
_WeCh****834327,铂金贵宾,2分,一般,景色3,趣味3,性价比3,一般般，普通的园林景观,来自订单,IP属地:广东,,,杜甫草堂差评
M50****960,黄金贵宾,2分,一般,景色2,趣味1,性价比2,感觉一般，商业气习太重,来自订单,IP属地:四川,,,杜甫草堂差评
甩手尘嚣,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,垃圾，啥也没有，公园冒充景点，谁来谁后悔，一点文化氛围没有，全是商业化现代化东西,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黑钻贵宾,1分,不佳,景色1,趣味1,性价比2,垃圾的不能再垃圾了 纯商业,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色2,趣味1,性价比1,名不符实，空荡荡的，体验感、性价比极低，上当了！,来自订单,IP属地:四川,,,杜甫草堂差评
虚汗若捂,铂金贵宾,1分,不佳,景色4,趣味3,性价比1,性价比极低！门票五十，五块钱都不值！就是一个文化公园！按说不应该收费！还不如人民公园！比青羊宫差的太远！青羊宫的门票才十元！,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色3,趣味1,性价比1,太名不符实了，性价比极低，上当了！,来自订单,IP属地:四川,,,杜甫草堂差评
M30****9889,黄金贵宾,2分,一般,景色2,趣味2,性价比2,讲解一般，没有乐趣。,来自订单,IP属地:山东,,,杜甫草堂差评
M32****8497,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,主要就是想说携程为什么人工讲解是109？然后还不可以退！门票50元，进去之后再买是40元，园区内导游，这个是外面的导游，收取是49元，然后我买这个是109，相当于贵了10快！导游说有10块钱手续费是平台收的！我真的服了！当游客是傻子吗！10块10块的骗，平台很差劲??绝对的差评！,来自订单,IP属地:四川,,,杜甫草堂差评
橘子橘子开飞机,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,节假日劝各位别去,来自订单,IP属地:广东,,,杜甫草堂差评
少爷er,,1分,不佳,景色1,趣味1,性价比1,就是一个院子 啥也没有,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,2分,一般,景色2,趣味1,性价比1,算了 不会再去 看到了什么完全没印象 人造景观 还没多少看的,来自订单,IP属地:吉林,,,杜甫草堂差评
M31****690,,2分,一般,景色4,趣味3,性价比2,这个讲解确实没必要，杜甫草堂官方入园讲解40元每人，这个价格并没有优惠还稍微贵一点，其次完全没有人联系你，1点自己打电话到携程问导游联系方式，因为是散客拼团，1点的讲解，1点20还在等人，完全没有提前联系团队游客，讲了1个小时就解散了，一边走还一边在接电话，虽然是散客团，是不是也应该保证质量？,来自订单,IP属地:甘肃,,,杜甫草堂差评
匿名用户,黑钻贵宾,1分,不佳,景色5,趣味1,性价比1,"导游分不清楚自己是服务行业的还是教育行业的，硬生生把一个客户在一个四Ａ级景区的体验搞得极差无比！强烈不推荐请导游！问导游问题导游敷衍的回答还在那里看不起你不知道这个知识，导游情商极低，体验感为负数，不经体验极差还要给400块钱，我看应该赔偿还差不多！导游导致0趣味体验！导游姓王，戴眼镜，中年貌似34-40，身高预计162以上，说话发音不太标准，皮肤黑，鞋子是黑色的，鼻子长看起来7cm，脸型像一个拉长的圆 ，下巴不尖，鼻子和嘴巴的距离貌似4cm，耳朵长耳垂有1.24cm吧，头顶最上方偏右边秃顶，秃顶像一个圆，直径看似2-3cm，脸上笑起来有5个鱼尾纹，法令纹深，有2条颈纹。导游之前应该是教育行业的带着老师的口吻，应该是学汉语研究的，鞋子大概有42码，需要系鞋带的，眼睛的形状便圆形，眼角尖，有大眼袋，眼袋有点肿，有黑眼圈。身体比例貌似3:2:1 （下半身：上半身：头）
景区很好推荐来，但是千万不要请导游！！！",来自订单,IP属地:四川,,,杜甫草堂差评
300****870,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,不值的去！免费都值得去！,来自订单,IP属地:四川,,,杜甫草堂差评
M20****534,,2分,一般,景色3,趣味3,性价比2,所有厕所没水冲洗，洗手龙头没水，体验感太太差,来自订单,IP属地:四川,,,杜甫草堂差评
M50****1478,,1分,不佳,景色4,趣味2,性价比1,景区导游特别差劲??千万不要买机器坏几次浪费时间40一个人还不如讲解器讲不了几个景点有贵又少简直是骗钱,,IP属地:四川,,,杜甫草堂差评
_WeCh****50880,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,花了1430元，请了个所谓的金牌导游，性价比为0，导游态度还可（花了这么多钱也就给了个好态度），但是完全达不到金牌导游的水平，事先也没有给我们介绍金牌导游的简历，太不值了！！！！！,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味2,性价比1,不值得去，完全,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,性价比为0，我3人花了900，这服务最多值90,来自订单,IP属地:江苏,,,杜甫草堂差评
匿名用户,黄金贵宾,2分,一般,景色4,趣味1,性价比1,没啥意思，不值这个票价,来自订单,IP属地:四川,,,杜甫草堂差评
M41****773,黄金贵宾,1分,不佳,景色5,趣味1,性价比1,一个假的历史景点，全部是人造的，就是一个公园，谁去谁后悔！！,,IP属地:江苏,,,杜甫草堂差评
匿名用户,,1分,不佳,景色1,趣味1,性价比1,不好不好不好,来自订单,IP属地:山西,,,杜甫草堂差评
M25****7966,铂金贵宾,2分,一般,景色4,趣味2,性价比1,杜甫草堂不错，就是人工讲解员太差劲了，光想把人带丢不说，关键是讲解内容不知所云，不知道介绍景点，就是给游客罚站，态度还极其不好。,来自订单,IP属地:河南,,,杜甫草堂差评
m50****901,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,确实不咋地,来自订单,IP属地:四川,,,杜甫草堂差评
M54****0767,黄金贵宾,1分,不佳,,,,感觉是在打着杜甫的名号赚游客的钱，真正跟杜甫有关的景点没几个,,IP属地:四川,,,杜甫草堂差评
匿名用户,,2分,一般,景色4,趣味2,性价比2,感觉没啥好看的，导游的讲解也挺一般的，就一些学过的故事。草堂里面的植物蛮多的，可以当植物园来逛,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比3,里面都是卖东西的，应该对公众免费开放，,来自订单,IP属地:重庆,,,杜甫草堂差评
午睡猫,黄金贵宾,2分,一般,景色3,趣味1,性价比1,人太多了，有点乱，物价高,来自订单,IP属地:重庆,,,杜甫草堂差评
M71****64,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,讲解干巴巴的,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色3,趣味2,性价比2,挺失望的，里面各种布置有种蹭热点的感觉，只有一间草堂才和诗圣有关。,来自订单,IP属地:上海,,,杜甫草堂差评
KenRoly,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,极其无聊，人还非常多，又热又挤，总体上就是一个小公园,,IP属地:四川,,,杜甫草堂差评
匿名用户,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,真的想给负无穷分，不了解方位，打车没打对地，给助手打电话，结果助手就会把客户推给导游，导游推给助手.来回踢皮球，折腾到地半个小时过去了，也不给换，气死我们没听。服务态度极差，退款不给退，跟平台折腾半天，第二天才给退一半，后来租了个自助导览，讲挺好，别在网上买！去租自助导览！讲的好还便宜，还没这气人事！！！太恶心，太恶心，太恶心！！圣人的故居，办小人之事，你们不惭愧吗？？,来自订单,IP属地:河北,,,杜甫草堂差评
M44****12,黄金贵宾,2分,一般,景色4,趣味2,性价比2,讲解的不好。一样的内容反复讲至少4次。站在大雅堂门口干讲了20多分钟。,来自订单,IP属地:四川,,,杜甫草堂差评
wzy11111,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,进去人山人海挤的要命 里面全部是购物的   打车非常难打  打个车等了40分车   堵车堵的像阅兵一下 希望大家以后不要来了 忘记拍照片了,来自订单,IP属地:四川,,,杜甫草堂差评
甘珺儿,铂金贵宾,1分,不佳,景色5,趣味1,性价比2,一点互动没有，像背课文,来自订单,IP属地:四川,,,杜甫草堂差评
200****288,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,导游垃圾，等我们到了电话一直不接也不复。*************这个垃圾,来自订单,IP属地:四川,,,杜甫草堂差评
jasmine_150,钻石贵宾,1分,不佳,景色1,趣味1,性价比1,千万别去  和杜甫没关系……,来自订单,IP属地:辽宁,,,杜甫草堂差评
M28****0320,铂金贵宾,2分,一般,景色2,趣味2,性价比2,人太多很无趣,来自订单,IP属地:上海,,,杜甫草堂差评
M28****811,铂金贵宾,2分,一般,景色3,趣味3,性价比2,纯文化打卡吧，孩子和大人都觉得无趣,来自订单,IP属地:安徽,,,杜甫草堂差评
松达洛尔朱荣,铂金贵宾,2分,一般,景色3,趣味3,性价比2,"杜甫草堂有名气，是因为杜甫在这里写下了千古诗篇。
安得广厦千万间，大庇天下寒士俱欢颜，风雨不动安如山，呜呼，何时眼前突兀见此屋，吾庐独破受冻死亦足的诗句。
可是杜甫这种献身也要为了百姓生活幸福的精神，在茅屋的重建中被各种资本给捆绑给消费了，全然违背了杜甫的本意，说难听点，我都怕把圣人从坟中气醒。茅屋破杜甫精神存，茅屋建资本却漏出了丑恶的微笑。
我来看这样的景点，是希望能够从这样的纪念中感受到杜甫那种现实主义精神的沉重与感动，而不是为了充分的感受资本对我金钱的觊觎。那些不走心的电子讲解机器（连个找序号的地方都没有，自动播放的能力都消失，还要收费25元。），那些高昂的冰箱贴和严重溢价的帆布包，精致的咖啡，那各种敷衍的兰花展和简单的匾额，毫无关系的石碑。我很不理解。
如果你跟我一样是杜甫的粉丝，听我说，去支持一下杜甫同名的舞台剧，去看看杜甫的传记，去延续他的精神而在实干上多出一些力。好过在这里带你的朋友进行50元每人甚至不止的文化消费。什么资本主义残余垃圾。我一般很少写评价，这个草堂我真的非常心痛。",来自订单,IP属地:新疆,,,杜甫草堂差评
Sunsh****9041,铂金贵宾,2分,一般,景色5,趣味1,性价比1,体验感太差，没有好的引导，只是一味的为了增加流量失去了本该有的意义,来自订单,IP属地:四川,,,杜甫草堂差评
M52****7017,黄金贵宾,1分,不佳,景色4,趣味1,性价比1,还不如租个讲解器呢，太不专业了！,来自订单,IP属地:四川,,,杜甫草堂差评
聪明的燕燕,铂金贵宾,2分,一般,景色5,趣味3,性价比2,当天就和讲解导游反馈了，耳机一点不行，基本只有两档，调低一档没声音，调高一档炸耳朵，导游的声音在耳道里非常得刺耳，两个小朋友根本听不了，听了五分钟就说耳朵疼，不要说孩子，我的也是这样，同行的另一位妈妈连耳机都没戴上去，说挂耳机的绳子一股汗臭味，没办法戴，其实讲解费分摊到个人，也不算便宜，但这样的耳机确实拉胯，讲解的导游其实讲得很不错，耳机耽误体验，这可以说是成都之行最不满意的讲解，和导游无关，全是耳机闹的，性价比太低了。,来自订单,IP属地:上海,,,杜甫草堂差评
厦飞,钻石贵宾,1分,不佳,景色4,趣味1,性价比1,听了5分钟耳机就没电了，没有备用的，乌乌央央，什么都听??到，听了个寂寞！讲解语言不精炼，絮絮叨叨，一句话反复说十几遍，可以退款吗？,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色3,趣味2,性价比1,文字说明很少。到处让扫码听讲解，还需付费。就想自己看文字说明不行么？50元门票看了个热闹。,来自订单,IP属地:吉林,,,杜甫草堂差评
匿名用户,铂金贵宾,1分,不佳,景色4,趣味1,性价比1,"109大人含门票，70+儿童含门票，不要买，不要买！
首先耳机设备不行，断断续续，讲解员说10个字所有人只能听到5-6个字，调了十几分钟，然后勉强能听到，但音量非常小。讲解员是位小姐姐，本身讲话音量就不大，加上耳机掉链子，听到的效果就呵呵了。
其次是讲解员水平。没有对比就没有伤害。之前听200+/人的没感觉特别精彩，但经过这次的讲解，不得不承认比这次的强太多。今天没一会儿就有团友退出了；走到一半只剩三四个小朋友跟着听，再过一会儿我儿子也听不下去，说太无聊，想走了。解说员讲得很快速，反复背几首诗很流利，但对内容具体解释非常浅，作为大人都听不清楚、理解不到。
总而言之，花这钱不如回家看免费纪录片。",来自订单,IP属地:四川,,,杜甫草堂差评
_cft01****1692808,铂金贵宾,2分,一般,景色2,趣味2,性价比2,无聊??无聊假货,来自订单,IP属地:四川,,,杜甫草堂差评
孟想成真666666,黄金贵宾,1分,不佳,景色1,趣味1,性价比1,太次了！跟迷宫一样的，头一次这样的体验,来自订单,IP属地:黑龙江,,,杜甫草堂差评
M17****356,,1分,不佳,景色1,趣味1,性价比1,讲解0分，耳机测试了一个小时，耽误大家时间，全程讲解听不到，耳机应该在行程开始前检查好，不要到了景区大家都等着还在测试声音和效果，很浪费时间的，完全没听清楚，体验感很不好，对携程的这次超级失望，希望及时改进，申请退讲解的费用,来自订单,IP属地:四川,,,杜甫草堂差评
木木吖??,铂金贵宾,1分,不佳,景色1,趣味1,性价比1,我是花钱去逛公园，杜甫草堂和杜甫草堂博物馆怎么理解，不应该叫杜甫草堂，应该叫兰花观赏园，兰花还不是开的季节，乱七八糟的景点,来自订单,IP属地:陕西,,,杜甫草堂差评
匿名用户,,2分,一般,景色4,趣味1,性价比2,携程上定的票和人工解说，散团，有人迟到，导游解说过程中不得不接电话打断，有一家最后几分钟才到。导游解说有很多话重复了好几遍，估计平时带的是小孩团吧,来自订单,IP属地:四川,,,杜甫草堂差评
匿名用户,铂金贵宾,2分,一般,景色2,趣味2,性价比2,啥也没有，就是一个小公园,来自订单,IP属地:北京,,,杜甫草堂差评
