user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,,,,,,attraction_name
_WeCh****808075,5分,超棒,景色5,,,在携程定的这个票要到码头那边官方的卖票的那边换纸质票，分享下希望帮助到大家，一路都有很多类似于手机营业厅的出售两江夜游的票，之前一直找不到定了这个要怎么上船，各种店家都说这个不知道是哪的，各位小伙伴定了这个票就一直往码头里面走，走到二码头，那边有个正规的大厅到那儿凭短信二维码换纸质票。夜景很好看，值得购买～,,,,,,重庆两江游好评
會吾中,5分,超棒,景色5,趣味5,性价比5,到重庆一定到朝天门码头，来一次两件夜游。夜游费用不贵，需要一个小时左右，船上还有导游讲解。岸上的楼群灯火辉煌，不在给你一种压抑感，一栋栋形状各异的楼，仿佛一个孩子搭建的积木城堡，有一种回归儿时梦幻的感觉。,,,,,,重庆两江游好评
M23****8484,4分,满意,景色5,趣味4,性价比4,"我们是本地人，但生活在这个城市却从未去真正感受它，这次终于和娃一起感受了我们热爱的家乡，很棒哦！只是拖起行李，船码头太真滴难走了……
人们更多的是喜欢去别人熟悉的地方旅行，可是，原来你以为自己很熟悉的地方其实那只是以为……",,,,,,重庆两江游好评
M24****2804,5分,超棒,景色5,,,我们是住在洪崖洞周围的，晚餐后步行20分钟到达朝天门码头，二维码验票方便快捷，等待10分钟后船到，因为之前做过功课直奔三层，两江此相汇，夜晚重庆的是安静的美丽的，两岸灯光美轮美奂，流光溢彩，洪崖洞从远处看去就像天宫一样，重庆大剧院灯光变幻时而绿，时而紫……十分漂亮，11月的重庆气候宜人，微微的江风吹过十分舒服，全程50分钟左右（到重庆一定要抽时间坐坐游船看看重庆夜景）。,,,,,,重庆两江游好评
贝尔丹蒂,5分,超棒,景色5,趣味5,性价比5,朝天门二号码头出发，一个小时左右的航程，途径洪崖洞，千厮门大桥，朝天门来福士，两江交汇处，东水门大桥，途中还有功夫茶和变脸的表演，性价比高,,,,,,重庆两江游好评
yuki,5分,超棒,景色5,趣味5,性价比4,坐船最好网上订票，步行和坐车一样时间，自行选择。到了以后最好自备水和零食，船上没有热水，只有奶茶，水果和果汁。对于我这种养生茶的人来说有些……大概20一份。,,,,,,重庆两江游好评
156****8982,4分,满意,,,,夜晚的两江游还是不错的，观看两岸灯光夜景，感受重庆两江风情。由于游船在码头需要乘车前往且码头路段容易堵车，不建议乘出租车，减少车流量也节约点费用，建议乘坐公交或者游船公司大巴。,,,,,,重庆两江游好评
_WeCh****32956,5分,超棒,景色5,趣味5,性价比5,重庆夜景很漂亮、船上也很干净红崖洞、大剧院、好有立体感。,,,,,,重庆两江游好评
王猜猜猜,4分,满意,景色4,趣味4,性价比4,夜景没得说 四面都美不胜收！就是大家一定要去快一点找位置坐下，我们踩点上的船只能站着??虽然快下船了有位置坐一下，或者有??的宝加??升vip 也是可以的??,,,,,,重庆两江游好评
红树林小柯,5分,超棒,景色5,趣味5,性价比5,网上购票，吃完晚饭打的过去刚好。游嘉陵江和长江，两边的夜景尽收眼底，实在太美了。游船上有变脸表演，不过看了会错过风景。上二层有个VIP位置，每人要交一百。,,,,,,重庆两江游好评
Jinno,5分,超棒,景色5,趣味5,性价比5,非常值得一去，夜景非常非常漂亮，朝天系列非常正规，无多余消费，登船之后直接上船顶，个人感觉露天观景台比其它地方要好些，能更大范围的观赏,,,,,,重庆两江游好评
_M18****8258,5分,超棒,景色5,趣味4,性价比4,"夜景有特色，灯光尤其出彩，有不同色彩变幻，建筑，大桥和游船都装点得流光溢彩。
一小时游两条江，围绕朝天门最美城市地带，是岸上看不到的！",,,,,,重庆两江游好评
陌上花开20020,5分,超棒,景色5,趣味5,性价比5,1、重庆夜景很美！游轮上看洪崖洞的夜景非常棒！2、游轮上很宽敞、舒适，有短暂的表演，乘坐游轮后才觉得不虚此行！3、平常80，五一来100，稍贵了一点儿～,,,,,,重庆两江游好评
_CFT01****7394001,4分,满意,景色4,,,玩的很开心  风景很好  船票买亏了  现场买VIP票80元一位   携程上买160  太亏了  买票一定要去现场买,,,,,,重庆两江游好评
206****215,4分,满意,景色4,趣味4,性价比4,风景挺漂亮，需要提前一个多小时去占顶层的位置，不然就要花钱占位置，每人30-130不等。最好是坐车去码头，从洪崖洞走路过去挺远。,,,,,,重庆两江游好评
小律江湖,4分,满意,景色4,趣味4,性价比5,去重庆应该是一个比较值得一提的地方，远远看看重庆夜景，真的漂亮 下次找个淡季再来吃火锅。吃的，玩的还是让人流连忘返。点个赞！！！,,,,,,重庆两江游好评
M22****859,5分,超棒,景色5,趣味5,性价比5,很好，夜游两江值得一看，拍了许多美景。做在船上，吹着夜风，欣赏着两岸的美景，特别是洪崖洞，到了夜晚，那更是在灯光的衬托下显得金碧辉煌，美不胜收！,,,,,,重庆两江游好评
M30****502,5分,超棒,景色5,趣味5,性价比5,乘船夜游两江是欣赏重庆美景的最好选择，江边两岸高楼在霓虹灯衬耀下，在江面形成倒影，甚是宁静与美艳。个人觉得比香港的夜景好看。,,,,,,重庆两江游好评
大酒窝窝小梨涡涡,5分,超棒,景色5,趣味5,性价比5,夜景不错，就是感觉上船太商业化了，路程比以前缩短了。也没有人讲解，只能自己去看，不是周末沿途夜景好多灯没有亮。周末人会很多！,,,,,,重庆两江游好评
GZ英子的天空,5分,超棒,景色5,趣味5,性价比5,来了重庆必须要夜游两江长江和嘉陵江，看看洪崖洞，来福士大楼，这景色真的太美了，不去一定会有遗憾????,,,,,,重庆两江游好评
_WeCh****965021,5分,超棒,景色5,趣味5,性价比5,长这么大，第一次做这么大的游轮，感觉太棒了，夜景太漂亮，重庆这座城市我太喜欢了，都不舍得离开，唯一遗憾就是我被海风吹感冒了,,,,,,重庆两江游好评
Sarah Hs,5分,超棒,景色5,趣味5,性价比5,重庆最美夜景在两江沿岸，渝中更是灯火璀璨的精华，可以欣赏洪崖洞景区、朝天门最美大楼，千厮门大桥和长江大桥，还有周边其他知名景点，真是惊喜连连。,,,,,,重庆两江游好评
嘉子爱溜达,5分,超棒,景色5,趣味5,性价比5,这个一定要灯火通明的时候去，会有另一个世界的美妙。欣赏重庆的夜景，坐在游轮甲板上，感受着长江-嘉陵江带给你的不一样的感觉。,,,,,,重庆两江游好评
_TS***sx,5分,超棒,,,,"通过旅行预约得到了折扣,便宜地购买了。7乘坐。只要出示旅行中发给的凭证就可以入场。提前输入护照信息,可以在现场没有护照进入)
3、4楼船头入场每人要追加80元(现场支付),但不可惜。拍照也很好准备了一些水果和饮料零食红夜洞的夜景真的很美",,,,,,重庆两江游好评
M29****718,5分,超棒,景色5,趣味5,性价比5,游完磁器口古镇，发现可以坐渡轮回洪崖洞，马上网上订票、打车到码头，末班船的最后一分钟赶到码头，码头和船上的工作人员都耐心地等我们上船后才起航。回洪崖洞的路上在甲板上欣赏嘉陵江两岸的风景，真是意外的收获。,,,,,,重庆两江游好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,在船上面看洪崖洞非常好看，还有过往的船，非常适合拍照片。我们下午去的，风景还好，船上有3层，第一二层是普通的，有空调（可以买VIP，包含自助）第三层是漏天的，适合拍风景。推荐去二层，有空调，而且还有川剧变脸、写字画,,,,,,重庆两江游好评
137****1323,5分,超棒,景色5,趣味5,性价比4,"重庆就是火锅和夜景，我从缆车和云端乐园下来最后坐的游船，所有夜景都看了一遍，我又不想去洪崖洞挤来挤去，觉得除了从天上看，从河里看最舒服，坐着船慢慢看很惬意，一圈就都转遍了。
船里配套的水果饮料都有，中间还有碗茶和变脸表演，觉得值回票价。",,,,,,重庆两江游好评
捌月的雨,5分,超棒,景色5,趣味5,性价比5,晚上7点左右到朝天门码头，人还是挺多的，一定看清自己票的详情不要走错码头了，我坐的交运明珠有上下两层，感觉上面一层更安逸，船??开起来有风比较凉爽，晚上??看重庆不一样的美，两江游的重点其实就是夜景，白天的体验会大打折扣，所以推荐晚上去哦景色不错，,,,,,,重庆两江游好评
刺xin的刺刺儿,3分,不错,景色4,趣味3,性价比3,"从洪崖洞购买的票，说有车免费送到朝天门的码头，但是司机师傅只送到九号码头，夜游轮渡基本上没有九号的。下车后穿越来福士商场就OK了，需要张口问好几次路，还好走的不算太远。因此建议亲们直接在朝天门购票、50分钟。
百度地图说公交车440能够直接到酒店，但是步行导航到了位置，并没有找到440公交车站，都是旅游大巴，因此最后选择6元旅游巴士（公交车两元），就两站，第一站是洪崖洞、第二站就是解放碑（当地人说大苹果的地方，苹果手机的大标志很清晰）",,,,,,重庆两江游好评
勇猛十温柔,5分,超棒,景色5,趣味5,性价比5,"重庆两江游
“不览夜景，未到重庆”。重庆两江游是指乘坐观光游船，夜游长江和嘉陵江。从朝天门码头出发至黄花园大桥，调头至两江交汇处，再到喜来登酒店附近后返回朝天门码头。航程约20公里，游览时间约60分钟。
山城夜景，早在清乾隆时期就已有名气，被时任巴县知县王尔鉴，列为巴渝十二景之一。“两江游”是将重庆的山水与重庆夜景相结合而成为城市名片，是一个让外界直观、立体、动态、全方位、近距离、了解认识重庆、展示魅力重庆的最佳窗口。",,,,,,重庆两江游好评
神马小哥,5分,超棒,景色5,,,感觉还是不错的、可以看到重庆标志性建筑物。尤其最近挺火的洪崖洞、都在游览的范围内。行程大概是40分钟。唯一差劲的地方就是网上订票竟然比现场买票贵！网上买下票要自己一路寻找渡口、我们寻找徒步了2小时，也是醉了。现场买票的话会车送到渡口附近。,,,,,,重庆两江游好评
广州中奖小锦鲤,5分,超棒,景色5,趣味4,性价比3,性价比方面，普普通通，但是景色还是蛮好的，重庆这边的夜晚真的是相当的漂亮，在这里的话也比第一次过来的时候有点震撼多了，一路走过去的话，可以了解到这个城市的概况。,,,,,,重庆两江游好评
天羽博士,3分,不错,景色4,趣味3,性价比2,重庆最有名的地标之一，其实它出名并不是因为这个不大的广场和周围的消费地点。而是因为这里是著名的两江交汇处，嘉陵江在这里汇入华夏文明的母亲河，长江。如果是在天气晴朗时，运气好的可以看见两种不同颜色的水流在碰撞，激荡，逐渐合二为一的壮阔。也许这恰如这个伟大的文明一样，逐渐融合在一起，最终你我不分彼此。,,,,,,重庆两江游好评
monica,5分,超棒,景色5,,,两江游轮的票，携程上还是比较有优势的，在去码头的路上，路边小店铺的价格不一，当然他们的船我没有尝试，我买的VIP套票，可以进入船头和船尾的休息区，并且有饮料及零食，最重要的一点，如果买了普通票，想进入休息区，是需要另外加80元的，所以这个套票，提前买好，还是想当合适的！出来玩儿，对自己好一点(?▽?)坐游轮，洪崖洞可以一起观赏，没必要单独去了，除非想去近距离再欣赏一下！另外，码头在最里面，要步行,,,,,,重庆两江游好评
丫头爱抱抱熊,5分,超棒,景色5,,,"在游船上观赏重庆夜景，迎着习习江风，长滨
路、嘉滨路如绚丽的腰带缭绕着城区、色彩斑
斓的灯光倒映在江中流光溢彩格外诱人。两江
四岸的万家灯火同繁星交相辉映，高低不同的
建筑在灯光的照耀下错落有致，数十里的山城
灯海一览无余。因此素有“不览夜景，未到重
庆”之说。",,,,,,重庆两江游好评
逆光,5分,超棒,景色5,,,四号码头有点远，走到尽头还要拐弯。早早来到了码头，等着上船。晚上19点30左右游船开动，游船设施很新，环境不错。两岸夜景很漂亮。尤其是洪崖洞夜景，有《千与千寻》的感觉。表演有川剧变脸以及歌舞。很好的一次夜游,,,,,,重庆两江游好评
苏锦的锦鲤,5分,超棒,景色5,,,差点上不来，买了vip票，居然刷身份证刷不出来，再刷二维码又说已使用，不让上船了，幸好美女工作人员还是放我们上船了，结果沿栏杆的位置都被占了，服务员想让我们拼桌，照片中戴眼镜男人不同意，说我把另外两个位置也买了，结果真让他买票，他婆娘说就买一张，就是这么无赖的一对夫妻！算了，不要影响我的重庆游，心情美美两江夜游,,,,,,重庆两江游好评
朱玲宝贝,5分,超棒,景色5,,,孩子第一次乘坐邮轮，非常开心，两江两岸的风景很美，邮轮开的很慢很平稳，带着把两岸的风景都看了一遍，而且很巧，经过大桥下的时光，还看到了正在滑行的过江索道，晚上看起来更美了，总的来说非常值得来啊，对了，我们乘坐的是晚上第一班，人还不算多，但是船上椅子不多，都被人家坐了，我们就一直站在船边看风景，等我们下船的时候，排队等着上船的人真的是超级超级多，所以还是建议晚上要坐第一个班次，人少不拥挤。,,,,,,重庆两江游好评
华仔132,4分,满意,景色5,趣味3,性价比3,两江夜景不错的，灯光很美，可以看到洪崖洞，嘉陵江桥美景。船票158元。最好提前30分钟上船，需要抢3楼露天座位的，船上供应水果拼盘，花生，毛豆等小吃，冷饮，饮料。价格还行。下船后要走10分钟才能叫到出租车。交通不是很方便。我在朝千路营业厅买的船票，有驳车送到码头，还要走10分钟上船。,,,,,,重庆两江游好评
勿念,5分,超棒,景色5,趣味4,性价比5,"景色巨好，  分数全部给景色。  价格可以接受， vip的票座位是在二楼船头甲板上，是整个船风景最好的地方。其他的，呵呵

附近施工，地点不好找

在携程上买了票，预定成功收到短信，  但是短信没有写清楚哪个三码头，  最后一路找到最里面， 人家告诉我船今天被包了，不接待普通游客， 最后联系是要等到人家结才可以上船。  在岸边从6点等到9点，真是没谁了。 订票的时候不能提示下？",,,,,,重庆两江游好评
木丘月,5分,超棒,景色5,趣味5,性价比5,两江夜游确实值得去，当天搭的是朝天宫系列的游船，从朝天门六号码头上船，主要观赏长江和嘉陵江畔两岸的夜景，当天船上二层室内有川剧变脸的表演，和书法拍卖。码头附近有公交，下船前可购买前往洪崖洞和解放碑的接驳专车，五元一位。不过各家代理船票价格有点乱，从60多到100多都有，最好比一比再买。,,,,,,重庆两江游好评
娟太,5分,超棒,景色5,趣味5,性价比5,美团上128订的一日游，最后是游轮夜游，三号码头和五号码头，金碧系列和交运系列四艏游轮都可以上，最后上了交运的，船很大很新，我带两个老人上了甲板，有座椅，还有小吃卖，两岸夜景很美，和香港游轮夜景类似，但洪崖洞看起来就特别漂亮，金碧辉煌的。老人很开心，我也很满意。,,,,,,重庆两江游好评
159****8617,5分,超棒,景色5,,,两江游还是很值得推荐哦！当天下午到重庆，晚上就去游船了。金碧在六码头。很好找的，先走的是金碧女王号。我们做的是金碧皇宫。就是没有坐上座位。两边的风景都很美。携程的票去码头那边打电话，人就会出来。登记下就可以检票进去了??,,,,,,重庆两江游好评
_WeCh****40076,5分,超棒,景色5,趣味5,性价比5,很好，不错的旅行，重庆夜景真的很美，坐的金碧皇宫，船很漂亮，内部是中式风格，朝天宫的船也很好，交运的船是现代的风格～远看非常漂亮，路线是往返的不用担心漏掉风景～,,,,,,重庆两江游好评
星星山隆科多,4分,满意,景色4,,,"还不错，一开始老爸老妈不肯来，因为走过去路实在太辛苦，难走，那天又下雨真的惨。上船以后明明是三楼景观位，却说要消费，消费的话一人30，反正我票上写的三楼，她们也没说什么，另一个服务员还坚持，那个拿我票的跟她咬咬耳朵，我们就坐下了，其他不知道的游客好像都消费了。风景还是不错的，老妈说值得来，因为我们住的江边，她看得还是饶有兴致，说这里是我们的宾馆，那里是宾馆能看到的对面神马的，很兴奋，就是晚上有点冷。
不过船型有好几种，我们选的是最便宜的满江红68，结果船比较低只有两层，不如其他的风景好。有些船有四层。",,,,,,重庆两江游好评
smile,5分,超棒,景色5,趣味5,性价比5,两江游其实是很美的。可气的是解放碑好吃街那边的一个旅行社太忽悠外地人了。花了一百多的原价买的票，结果送到码头居然是个渔船。大家千万别上当了。要去两江游直接去码头买票。还可以讲价的。最便宜的50块就能坐。,,,,,,重庆两江游好评
M41****615,3分,不错,景色3,趣味3,性价比2,在飞机场遇到紧追不舍的司机，本来也想着骗子太多，没敢上，后来因为第一次来重庆，也有小孩，只想赶紧找个住的地方，就坐了黑车，到了解放碑附近拉到了一旅行社，找住宿，非常简陋尽然要500多，这重庆骗子简直不要脸，还好我们没有住宿。这是他们有说晚上夜景如何好，赶紧买票，要不晚上根本买不上票，上不了船等等，最后架不住忽悠，138元买的最便宜的票，6张。到了晚上上了所谓的满江红，刚开始还觉得兴奋，后来一问人家票价50，30都有，才知道上当受骗了，非常气愤，感觉重庆骗子太多，我们大老远来，竟然如此宰人。夜景也不如说的那么好，座位也没有，只有一些塑料凳子，还有进船就被迫拍照，像素很差，还拿来兜售。写了这么多，就给后面的游客提个醒，小心骗子！,,,,,,重庆两江游好评
晴天公仔,5分,超棒,景色5,趣味5,性价比5,两个小时的江上夜游时间过得好快，但其实就洪崖洞这段好看，其他地方的灯火没这么密集明亮，后来坐地铁又看了沿江夜景，虽然不能同时左右张望，但商业区那段还是有看头的，只是船来不了这么远。这两种看夜景的方式结合起来就看全了。,,,,,,重庆两江游好评
300****655,5分,超棒,景色5,趣味5,性价比5,夜景非常漂亮 两江美景令人震撼！1.洪崖洞的灯光就是现实版的千与千寻，美轮美奂 2.千厮桥 来福士 重庆大剧院的灯光也非常漂亮,,,,,,重庆两江游好评
BettyOu,5分,超棒,景色5,趣味5,性价比5,9元携程秒杀的夜游，不过是要先到先霸位的，没有位置的我们只能站着等开船，长江这边的景色一般，去到嘉陵江那边开始就比较漂亮了，全程大概1小时，游客过来重庆的话这个景点还是值得一去的,,,,,,重庆两江游好评
一股烟儿,5分,超棒,景色5,趣味5,性价比5,乘坐的满江红游轮，江边夜景超级棒，满江红游轮工作人员工作认真负责，设身处地的为游客安全着想，秩序维持的非常好，没有强制消费项目，商品价格较合理，期待下一次。,,,,,,重庆两江游好评
木128木,5分,超棒,景色5,趣味4,性价比5,重庆的夜景是非常值得一看的。套餐包含的三楼观景座位和茶点还是性价比比较高的，上船后vip专座是要50一个人的，有三种饮品可选，可续杯。,,,,,,重庆两江游好评
231****892,4分,满意,景色4,趣味3,性价比4,到重庆应该去看一下。二江夜景很不错，不便的是游船结束后，从码头出来要走很长的路，黑车多，出租少，有点乱，希望管理部门能关注并解决一下。,,,,,,重庆两江游好评
素素,4分,满意,景色4,趣味4,性价比4,据说只有我们是游艇，是一票制，免费提供矿泉水和水果。这一带太多卖两江游的，我也没有再去对比票价了。总的来说也就这样，休闲一下，还是可以来的。看到大桥，看到南山一棵树，这样咯。,,,,,,重庆两江游好评
UYumama,5分,超棒,景色5,趣味5,性价比5,中秋选择重庆3D游之两江游，追著月亮和两岸的辉煌度过了难忘的夜晚！新開幕的莱福士，象风帆张开在朝天门，令人两看不厌。下船后沿滨江路一路行來正好看到洪崖洞的现实版＂千里千寻＂,,,,,,重庆两江游好评
心似飘荡的云,5分,超棒,景色5,趣味5,性价比5,夜美轮美奂，两岸楼体千姿百态，自由特色，在豪华游轮上饱览，感觉赏心悦目。,,,,,,重庆两江游好评
毅姐,5分,超棒,景色5,趣味5,性价比5,一定要去的。个人觉得坐哪儿条船不重要，看的景色都一样美。现在11月份，一定要多穿衣服，船上有些凉。冲锋衣就好了。,,,,,,重庆两江游好评
书香闲人,3分,不错,景色3,趣味3,性价比3,夜游珠江，武汉也夜游过，但是觉得相比之下，重庆夜游是感觉比较差，因为是六月份去，感觉夜景不行，可能是没开全灯光，景色不美，航线也短。就是朝天门那一块建筑高低错落，没啥了。,,,,,,重庆两江游好评
不羁逍遥,4分,满意,景色4,趣味4,性价比4,"洪崖洞夜景，吹吹海风，悠哉悠哉 。不过船上感受不到8D城市的魅力。步行车行在重庆市内倒是颇有感触。
不过朋友们早点上船早点占个座，靠江北洪崖洞所在方向好，讲解从这里开始。",,,,,,重庆两江游好评
蛉啊子,4分,满意,景色5,趣味4,性价比4,重庆朝天门的两江游非常值得一去，应该是外地人到重庆的首选，观赏两江交汇，观赏世界级的夜景，还能看到网红景点洪崖洞，很多两江游的游船还可以在上面吃饭，两江游也比较实惠，各种价位的船票都有。,,,,,,重庆两江游好评
觧药,4分,满意,景色4,趣味3,性价比3,两江夜游值得一游，必须是晚上坐船，看看山城重庆美丽的夜景，看看两江的滚滚波涛，再看看游轮上具有本地风情的表演，真是不错的选择。,,,,,,重庆两江游好评
小忆,4分,满意,景色4,趣味4,性价比4,颇具规模的灯光工程让两江四湖的夜晚格外斑斓，江水、湖水、游船、桥梁，名山、双塔组成一幅幅美轮美奂的夜景图，更有了一把乘船过船闸和升船机的特别体验。,,,,,,重庆两江游好评
880221,4分,满意,景色4,趣味4,性价比4,晚上的景色实在是太美了，各种建筑都超过10亿了，值得一看，在船上还有表演，书法，还有书法大师，我也忘了叫什么了，百度还能查出来四川的变脸也是一绝，,,,,,,重庆两江游好评
M22****1982,5分,超棒,景色5,趣味5,性价比5,来重庆那必须要体验一下长江索道啊！这可是重庆独有的美景！在楼宇间穿梭！真是一种神奇的体验！真希望之后能够再次来到重庆再来体验一次这不一样的体验！,,,,,,重庆两江游好评
巢湖夫差,5分,超棒,景色5,趣味5,性价比5,夜景夜景夜景，重要的事说三遍，夜景无敌，无敌夜景。重庆的夜景是你不能不看的，不能说世界之最，至少是中国之最，这些年越来越完善越来越繁荣。不可错过,,,,,,重庆两江游好评
大木大木,5分,超棒,景色5,趣味5,性价比5,体验很好，作为土生土长的北方人，没见过大河大水，很震撼，夜景真心不错。就是船票有点小贵，水有点不太干净。不过整体感觉还不错。,,,,,,重庆两江游好评
M22****3175,5分,超棒,景色5,趣味4,性价比4,长江上面吹吹江风还是很不错的，江上邮轮很多，也是一道风景，特别是洪崖洞一段很有特色，晚上配上灯光和白天看又是一番景象，头顶上方还有跨江大桥和缆车横渡，一定要到顶层，坐朝天系列免费上顶层,,,,,,重庆两江游好评
花冠,5分,超棒,景色5,趣味5,性价比5,重庆两江的夜景非常漂亮，灯光璀璨，展示了山城独有错落有致的建筑风格，洪崖洞的夜景更象一颗夜明珠灿灿发光。,,,,,,重庆两江游好评
CIKT0105,5分,超棒,景色5,趣味5,性价比5,重庆两江夜游绝对是来重庆必体验的项目啊！当游船缓缓启航，两岸璀璨夺目的夜景就像一幅徐徐展开的华丽画卷呈现在眼前。高楼大厦鳞次栉比，霓虹灯闪烁，洪崖洞那独具特色的吊脚楼建筑被灯光映照得如梦如幻，仿佛一座金色的城堡悬浮在江边；来福士广场的奇特造型在灯光的勾勒下更是尽显现代都市的霸气，再加上横跨江面的大桥上灯光如链，倒映在波光粼粼的江水中，形成绝美的光影，真的是太美太震撼了，让人不禁感叹重庆这座城市的独特魅力，完全陶醉在这迷人的夜色之中。,,,,,,重庆两江游好评
A&L生活IN记,5分,超棒,景色5,趣味5,性价比5,"### ?? 重庆两江夜游船：山城夜色尽收眼底

??**景点特色：**
重庆两江夜游是指乘坐游船游览长江和嘉陵江交汇处的美景，尤其在夜晚，两岸的灯光璀璨夺目，山城的独特风貌与灯光交相辉映，形成一幅迷人的画卷。两江四岸的高楼大厦、桥梁、山峦以及江面上的船只共同构成了重庆的夜景特色。此外，还可以近距离观赏到朝天门大桥、洪崖洞等标志性建筑。

??**景点交通：**
两江夜游的起点多为洪崖洞码头

???**必去景点：**
- **洪崖洞码头**：这里是夜游船的出发地，也是观赏重庆夜景的绝佳位置之一。
- **洪崖洞**：这座依山而建的传统吊脚楼群，是重庆的一大特色，夜幕降临时更是灯火辉煌。
- **南滨路**：游船上可以看到南岸区的南滨路，这里有许多现代建筑和餐饮娱乐设施，是重庆夜生活的代表之一。

??**排队攻略：**
两江夜游很受欢迎，特别是周末和节假日，游客众多。为了避免排队，建议提前在线购票或通过旅行社预订，选择合适的时间段。",,,,,,重庆两江游好评
芸忆,3分,不错,景色4,趣味3,性价比4,来回大概40分钟，景色还是不错的，建议避开寒暑假吧，太太太挤了，在洪崖洞码头上船，早点去能早点选位子，但是太早天还没全黑，景色相对没那么好，但是等到全黑了去洪崖洞的路堵的你怀疑人生，第一天我们去的时候堵的快中暑了只能往回走那是晚上8点半左右，第二天我们六点半就出发了，赶在第一班船19:40开之前三刻钟到的，说实在的游船可坐可不坐吧，自己在洪崖洞边上拍拍照片也很好，结束之后回到洪崖洞，你会看到人山人海，带孩子的要抓抓紧，人实在是太多了人群推着你往前走，如果住在解放碑附近，可以面朝江边往左手边走三百米左右，看到马路对面万爱情侣酒店的牌子，穿马路进去坐5号电梯到22楼，出电梯三个左转就到解放碑了，非常快！,,,,,,重庆两江游好评
M18****937,5分,超棒,景色5,趣味4,性价比5,"没想到还有比上海漂亮的江景，船上风景是真的漂亮。
海岸风景，船上风景，索道风景，展现出了现代化大都市的风光。
性价比应该是最好的了，因为目的是只看风景，所以不用管上了哪条船。船舱行驶途中还有文化表演，有兴趣可以观看。
两江游全程50分钟左右，上船可选vip位置（船头观景位）有自助水果，小吃饮料。
船上小吃纪念品售卖也不少，但价格你懂的??。",,,,,,重庆两江游好评
M49****379,5分,超棒,景色5,趣味5,性价比5,今天的张师傅很负责任 早上来接每个游客到车上 合理安排了一天的行程 最主要的是人很热情也很热心 为每个游客考虑 不催促 中午也推荐了不错的餐厅 这一天虽然很炎热 但整体因为张师傅和同行的小伙伴都变得有趣不少 下次有朋友来也会推荐的 重庆下次见！总体超赞，景色不错，有趣好玩，,,,,,,重庆两江游好评
M49****237,3分,不错,景色4,趣味4,性价比3,"45分钟，138一张票真的太贵了。性价比低。
朝天门二号码头的船，船体本身没啥好看的。可以塞很多人，周三晚上去，候船区几乎可以塞满。最烦就是不按照携程所写的时刻表发船。晚上7点20到码头，7:40根本无船靠岸。等了近一小时8:20才来船。携程178的vip票在船上要加80（也就是138+80）。船上员工很有心机的是，把游客都往消费区忽悠，根本不提钱...不想花钱直接去三层船尾找位置。开船之前广播反复推销VIP座位，吵得很。",,,,,,重庆两江游好评
爱天地雨,5分,超棒,景色5,,,"从大竹林到朝天门，一个小时的行程只需要20块钱，应该是重庆所有观光轮渡里面性价比最高的。轮渡顺着嘉陵江而下，磁器口，北滨路，李子坝，最后穿过千厮门大桥，路过洪崖洞，最终抵达朝天门码头。不一样的视角欣赏重庆嘉陵江两岸风光，从群山迭代到重庆的8D魔幻城市，一个小时的旅程，一览无余。只可惜冬季的重庆真的是雾都，江面的能见度比较低，拍出来的照片都是雾蒙蒙的，江面上的冷风也挺厉害的，如果去玩还是得多穿一点衣服。在携程上买的票可以直接扫码进去，都不需要换票，非常方便。
给携程一个大大的赞，携程在手说走就走！",,,,,,重庆两江游好评
顺时针1986,5分,超棒,景色5,趣味5,性价比5,"她依山建筑是“山城”，她云轻雾重是“雾都”，她夏长酷热是“火炉”，她就是重庆。拥有灿若繁星的夜景，红油翻滚的火锅，风姿绰约的美女，以及一切你能想到和想不到的…无论你是去磁器口品茶还是去朝天门看水，无论你是去观音桥逛街还是去解放碑打望美女，用地道的重庆话来说就是“巴适得很”。

到重庆不去看夜景绝对是一个遗憾，重庆因独特的地势和城市风貌，总能欣赏到层层叠叠的灯光，尤以渝中区最佳，这里是两江交汇处，又有鳞次栉比的摩天大楼，万家灯火和霓虹闪烁倒映在波光荡漾的江水里，别有一番风趣。

朝天门两江夜游，能最直观立体地了解和认识重庆。夜游要先去朝天门，可以顺道一起游览。朝天门位于重庆城两江交汇处，新修的莱佛士广场气势极为雄伟，是重庆的标志性景点。以前重庆旧规模最大的一座城门就是朝天门，原为官员接皇帝圣旨的地方，现在改为朝天门广场，就修建在朝天门码头上面，远看朝天门广场就象一艘巨轮，气势磅礴。乘地铁1 号线在小什字站下车后步行最快捷了。因为距洪崖洞较近，步行十几分钟，推荐连在一起游览。

在此坐船两江游，从船上看重庆夜色，游览线路航程约20公里，时间约60分钟，开得很慢，夏季比较凉爽，沿路可以看到洪崖洞、大剧院、解放碑等景点的夜景。推荐网上预定，价格从三十几到一百多不等，差别主要是座椅和服务，价格高的还带自助餐，现场买一般贵一倍不划算不说，旺季还要排队，夜游一般有多个游艇，注意区分是在朝天门哪个码头上船，尽量早点上船去等候，游轮上饮食小吃较贵，可自带一些去。",,,,,,重庆两江游好评
Morning1900,5分,超棒,景色5,,,果然是来重庆，不看两江游，就是白来一趟。晚上的风景秒杀上海滩啊，台湾人还说重庆没有高楼。结果不仅船上VIP厅的免费自助有涪陵榨菜，有各种水果糕点，连船上夜景也是那么的美丽。等待的时间也不是很长，就是码头的交通不方便……等来福士修好也行就行了,,,,,,重庆两江游好评
