user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation
118****492,5分,超棒,景色5,趣味5,性价比5,武隆喀斯特旅游区拥有罕见的喀斯特自然景观，包括溶洞、天坑、地缝、峡谷、峰丛、高山草原等，形态全面，兼具丰富多彩的度假、休闲、娱乐、运动项目，以及土家族、苗族、仡佬族等少数民族独特的民俗风情------巴蜀文化，特色地标，原始生态，天造地设！,
Tiger_1962,5分,超棒,景色5,趣味5,性价比4,武隆喀斯特旅游区位于重庆市武隆区境内，有着令人罕见的喀斯特自然景观，包括溶洞、天坑、地缝、峡谷、峰丛、高山草原等，形态全面；兼具丰富多彩的度假、休闲、娱乐、运动项目，以及土家族、苗族、仡佬族等少数民族独特的民俗风情。风景区评为国家AAAAA级旅游区。武隆喀斯特旅游区包括重庆武隆旅游景点天生三桥、仙女山、芙蓉洞这三部分。,
120****559,5分,超棒,景色5,趣味4,性价比4,听别人推荐才知道有这个地方，去了后也觉得这是非常值得去的一个地方，可以看大自然的变迁，感受大自然的力量，很有教育意义，很长见识。这里是非常成熟的旅游景点，各种交通衔接都很紧密，里面有定点拍照对单独出游的人来说还是比较有用的。,
639****923,5分,超棒,景色5,趣味5,性价比4,订了武隆一日游，小何提前一天就联系我，安排买票事宜和第二天早上来宾馆接的时间，尤其贴心的是，看见和我同行的证件号，可能是学生，问我是否带学生证，虽然没见面，但给我第一印象就很好。第二天小何准时来酒店接我们，一路上非常热情，不仅给我们每人发水，还给我们吃零食，难得有这么好的司机兼向导。武隆天生三桥景色不错，不累，这主要是相比地缝而言啊，好久没运动了，地缝上上下下的楼梯感觉还是蛮累的，总体来说景色不错。来重庆一定要去武隆玩。,
ahhf0530,5分,超棒,景色5,趣味5,性价比5,实在是太壮观了，绝对会给你以心灵的震撼。大自然的鬼斧神工如此伟大，比任何一个能工巧匠都来得精彩。特别难忘的是我们在武隆看的演出，当时天很冷，我们裹着厚厚的大衣，天上还在飘雨，那些演员赤裸着上身，非常敬业，以山为背景，每个人仿佛都是山中的精灵，虽然也许这些演员并不是那么专业，但却如此投入，值得佩服。,
182****3657,5分,超棒,景色5,趣味5,性价比5,武隆天坑很好。很震撼。大自然的鬼斧神工啊,
300****796,5分,超棒,景色5,趣味5,性价比5,天生三桥是我们到达重庆旅游的第一个景点，由于是错峰出行景点人不多，乘坐大巴车到达后再坐观光电梯直入天坑底部，神奇的大自然鬼斧神工般的杰作太令人震惊，巨大石象、大刀、鲤鱼跃龙门等与真实神似，小小四合院是电影满城尽带黄金甲的取景地，沿着餐馆线路途中可以看到各种瀑布、小溪流淌...还有太多太多美好的体会了,
ya****bs,5分,超棒,景色5,趣味4,性价比5,"天坑地缝是重庆山城这边很天然的一个景点，算是地质类风光的一处好代表了~ 去的时候还有点小雨，雨雾蒙蒙的感觉又给原本自然广阔的空间增添了不少梦幻感~ 据说还有卧虎藏龙的取景点，对于爱好自然风光的朋友来说是比较好的徒步之选。
【景色】",
take_it_easy,5分,超棒,景色5,,,来到重庆旅游，除了观光市区的景点外，附近武隆的天坑地缝也值去一睹究竟。天坑三桥位于重庆市的武隆区城东南20公里处，是重庆5A景点，《变形金刚》、《满城尽带黄金甲》都曾在此取景，从武隆区仙女镇的游客接待中心，可坐景区提供的环保车到达景区入口，大概15分钟，游玩结束后在景区出口乘坐环保车返回镇上的游客接待中心。,
take_it_easy,5分,超棒,景色5,,,来到重庆，除了观光市区的景点外，附近武隆的天坑地缝，自然也要安排去一睹究竟。携程上预订了从重庆出发的往返直达大巴，在解放碑皇冠假日酒店门口会合，可以直接送到仙女镇游客中心，非常方便。天坑三桥位于重庆市的武隆区城东南20公里处，是重庆5A景点，是全国罕见的地质奇观生态型旅游区。景区内游览路线从崖壁到谷底共5公里，以天龙桥、青龙桥、黑龙桥天生三座规模庞大，气势磅礴的石拱桥称奇于世，《变形金刚》、《满城尽带黄金甲》都曾在此取景，从武隆区仙女镇的游客接待中心，可坐景区提供的环保车到达景区入口，大概15分钟，游玩结束后在景区出口乘坐环保车返回镇上的游客接待中心。,
take_it_easy,5分,超棒,景色5,,,"父母来到重庆旅游，除了观光市区的景点外，附近武隆的天坑地缝对于喜爱自然风光的父母来说，自然也要安排去一睹究竟。
 携程上预订了从重庆出发的往返直达大巴，在解放碑皇冠假日酒店门口会合，可以直接送到仙女镇游客中心，非常方便。
 天坑三桥位于重庆市的武隆区城东南20公里处，是重庆5A景点，是全国罕见的地质奇观生态型旅游区。景区内游览路线从崖壁到谷底共5公里，以天龙桥、青龙桥、黑龙桥天生三座规模庞大，气势磅礴的石拱桥称奇于世，《变形金刚》、《满城尽带黄金甲》都曾在此取景，从武隆区仙女镇的游客接待中心，可坐景区提供的环保车到达景区入口，大概15分钟，游玩结束后在景区出口乘坐环保车返回镇上的游客接待中心。",
陶行天下,5分,超棒,景色5,,,不错的一个地方，站在满城尽带黄金甲和变形金刚的拍摄地为大自然有如此美妙的地方点赞,
M28****2966,4分,满意,景色4,,,中巴到武隆汽车站才五块钱一位，到仙女山那么远也是五元，这个天生三桥到游客中心才十来分钟的路程，来回居然要四十块钱，现在的景区都玩这一套，门票不让随便涨价了，在交通费上宰你一刀，而且老人小孩还不打折，还没有别的交通工具到那边去，只有坐这个车。景色还是不错的，值得看看。,
_WeCh****567398,1分,不佳,景色3,趣味1,性价比1,"讲真的，大自然确实很鬼斧神工，但是作为一个AAAAA级景区，里面的配套设施不是一般的差，可以用脏乱差形容了，下山路上的个别地方安全都堪忧……再说滑竿，抬着滑竿的人横冲直撞，可以理解抬滑竿的人不容易，但是本来就狭窄的道路上是不是得会有抬滑竿的人冲着就过来了，好几次差点撞到小孩子……门票，电瓶车票，无论那一样都觉得不值这个价格，偌大一个景区连一个休息的凳子都没有，景区厕所散发着阵阵的恶臭，游玩的感觉不是一般的差，我只想说武隆天坑你真的是一个大坑
【性价比】
【趣味】
【景色】",
我怕猫,5分,超棒,景色5,趣味5,性价比5,大自然的鬼斧神工非常奇妙 是一个避暑的胜地,
_WeCh****25372,5分,超棒,景色5,趣味4,性价比4,值得去，建议淡季去，不然人很多，影响观赏,
蒙古骑兵,5分,超棒,景色5,趣味5,性价比5,以其特有的喀斯特地貌闻名中国。由于岩溶地面不断凹陷，流水沿着岩石的裂隙侵蚀强烈，形成深达数百米的天坑，溶洞。先站在悬崖峭壁旁搭建的玻璃眺台上，俯瞰天坑。再一次感慨大自然的鬼斧神工。沿着山路下行 ，抵达天坑深处，这里环境清幽，空气清新，仰天一望，一线生天！ 很独特的天然奇观！,
M46****712,4分,满意,景色4,,,携程定了天生三桥和龙水峡地缝的票，可在仙女镇游客中心自助机取票，很方便。两个景区都有电梯包含在门票内，虽然是工作日，但是仍会排一段时间队，难以想象过节的话排队需要多少时间。两个景区大概4-5小时可以游览完毕，爬上爬下腿有些酸，老人的话可能不容易。,
雨季cxl,4分,满意,景色4,,,多次来重庆都没有机会去武隆，这次自驾游将它设为重点旅游景点，身临其境让人感叹大自然的奇特，不虚此行。唯独不足提示不够醒目，我们买的票含电梯，游地缝时，一下中转大巴，就是检票口，我们以为是景点入口，检票员也不提示，让我们走下地缝景点，好长的阶梯，主要是我带着72岁的老太太，让老人受罪了，问题是景点要求给老人买电梯票，还不提醒，实在是景区服务有待提高，不要只收钱，不多尽义务,
宁轩 🐬,4分,满意,景色4,,,景区换票非常方便，之后直接换交通车进入，然后做电梯下谷底，基本不用爬山，所以还是比较轻松的。三硚非常壮观，不得不佩服大自然的鬼斧神工。龙水峡地缝由于大水，封闭了一半的道路和景点，管理方也没有提前告知，需要改进。,
susuone_cn,4分,满意,景色4,趣味4,性价比4,武隆天坑被导演们青睐，景色果然壮观 。游客人也还好，不是很多，但这湖里的水，虽说也能看到底下，但是感觉不是那种清澈的感觉。,
M42****466,5分,超棒,景色5,趣味5,性价比5,夏天的武隆非常凉爽。天坑地缝的景色特别适合武侠片的拍摄，走在石板路上，天桥顶天伫立，绿色盈盈，一幕瀑布自天际飘落。在环山群绕中，黑色的瓦灰色的墙体建筑悄然矗立上百年，和山景浑然一体,
卖白菜的嘟嘟,5分,超棒,景色5,趣味5,性价比5,超级棒！参加了携程的VIP团一日游。刚好天气阴天，又没太阳又不下雨。车子从市区开车两个多小时可到。风景如画，景区内一路步行大约2公里多，时间花费1小时15分钟。山路（人工铺设多崖壁道路），路上有瀑布。有溪流。山里需要穿防滑鞋，高跟鞋不要去。可以带儿童（太小的就算了）,
_WeCh****75697,5分,超棒,景色5,趣味5,性价比5,天生三桥由天龙桥、青龙桥、黑龙桥三座天生石拱桥组成，是亚洲最大的天生桥群。三座桥横跨在羊水河峡谷之上，石桥的跨度和距离峡谷底部均在百米以上。三座石桥将峡谷两岸的山体连在一起，形成了“三桥夹两坑”的奇特景观。石桥之间所夹的坑，也称为“天坑”。,
186****9768,4分,满意,景色4,,,千万千万千万不要买套票！！！除非你是能走十几公里不腰疼的主…上天入地的天坑地缝如果慢慢游览，足以花费掉超过5个小时，所谓的仙女山在逛完前边的景点之后，一般人绝对没有力气心情去仙女山了，这次很可惜没有去最佳的角度看到天福官驿，天坑的电梯压根没开，所以如果没开电梯，就到不了最佳角度看天福官驿的地方，这真是个大大的遗憾呀！,
mo m o,5分,超棒,景色5,趣味5,性价比5,虽然对于地质的了解不是很多就跑去了天坑地缝，但是去了真的没有后悔。景色很不错，一边感慨大自然的鬼斧神工一边也得感谢修栈道的人。景区很贴心的把地质的形成都用讲解板展示出来，每一处景致也都有标示。景区从游客中心有专车接送到景区门口，景区之间也有接驳车，入口有电梯直接通向景点。真的非常不错。,
_WeCh****717914,5分,超棒,景色5,趣味5,性价比5,叶师傅工作认真，开车技术也特别好。我之前只要坐商务车就绝对晕车，这次一点都没晕。也没有隐形收费，人也很诚恳！真的好评！,
E13****60,5分,超棒,,,,世界上最大的天生桥群。身在其中仿佛置身魔幻世界，值得一游。,
小雨点lucy,5分,超棒,景色5,趣味5,性价比5,这里非常美，景色宜人，风光秀丽，适合度假，是休闲的好去处！,
寿戈,5分,超棒,景色5,趣味5,性价比5,武隆天坑景色很美，到了重庆值得走一趟。,
_WeCh****585424,5分,超棒,景色5,,,很方便，可以不取票直接刷身份证进园。园区有免费大巴送到景点，票价还有返现很合适,
117****008,5分,超棒,景色5,趣味3,性价比3,非常值得去看看的一个地方，玻璃大眺台也建议上去走走，虽然不大，但是站在上面往脚下看还是比较刺激的。园区比较大，且多是爬上走下的路，老年人的体力可能跟不上，天坑地缝的特质非常明显。,
米米米米-love,5分,超棒,景色5,趣味4,性价比4,这个还不错，那天就是雨水有点多，下下停停的，不过这样瀑布就很壮观，总体还不错。,
希蒂亚,5分,超棒,景色5,,,住了几天不想┐（─__─）┌回家，回去后孩子们一直说去重庆，看美驴羊驼大草原,
M27****7214,3分,不错,景色3,趣味2,性价比3,不要连着去，能分开尽量分开游览，人超多，超累，走完腿废。。，最好带着一次性雨衣，鞋套等，有备无患，不要穿白鞋，都是泥,
kflyb,5分,超棒,景色5,,,"确实很震撼，大自然的奇迹太多了。从重庆第一班火车10点到武隆，小巴10元，返程12元，设施也比较完善，最好是天坑地缝合成一张门票。
地缝景点比天坑短一些，白天还是比较阴凉。一天时间两个景点足够了。",
上西山下,5分,超棒,景色5,,,"别的不多说 点评写错了敌方 去看电子门票那里有一样图的那份 好多小贴士
武隆下次见",
_WeCh****6296,5分,超棒,景色5,趣味5,性价比5,这个景点值得一看，年纪大的可以做滑杆,
tianhong2,5分,超棒,景色5,趣味5,性价比5,黄金甲的拍摄地 回来之后特意看的电影 有一种身临其境的感觉 地方不算大 三个小时足够 一步一景 虽不如张家界大但是也非常值得一去,
Miss Lexus,4分,满意,景色4,趣味4,性价比4,悠闲的假期生活。爬爬山，探探险，一会柳暗花明，一会又伸手不见五指，神秘的感觉,
奔跑的蜗牛197,5分,超棒,景色5,趣味4,性价比5,非常凉快的地方，避暑胜地，还可以玩滑翔机，一开始不知道要预订，早知道就玩玩,
E22****6722,5分,超棒,景色5,趣味5,性价比5,以前去过一次，和前男友一起去的。那个时候扭脚了没好好感受到。前段时间外公外婆去了，老人玩儿得很开心，景色还是那么美,
288****003,4分,满意,景色4,趣味4,性价比4,"几年前去的武隆了，那时候爸爸去哪儿还没去那取景，还没有那么多的游客。
记忆最深的就是雨夜下的武隆印象演出了，表演者们头顶着雨脚踏着水，为我们带来精彩的演出，真的是太让人震撼了。",
keitasandy,5分,超棒,景色5,,,空气清新，环境优美，在天生三桥有接驳巴士可以到达，门票钱已经包括了巴士车费,
110****108,5分,超棒,景色5,趣味5,性价比5,天坑地缝三桥，鬼斧神工，别具特色，不虚此行，推荐一游！,
_WeCh****15109,5分,超棒,景色5,趣味5,性价比5,很漂亮！就是有点累！游客也是很多！,
言身寸湖,4分,满意,景色4,趣味4,性价比4,很美，很值得来，有点点雾气感觉更佳,
匿名用户,4分,满意,景色4,趣味4,性价比4,天坑，地缝风景美丽，值得打卡，从上往下游玩，相对省些体力，全家老少都能走完，电梯排队，只用了半小时，我觉得还是能接受的，两条腿走下去也要40分钟还费腿。,
商隐俊,5分,超棒,景色5,趣味5,性价比5,景色不错，除了下雨有点烦，总体很推荐。一定要带相机去很美的，但是这里飞不了无人机，不是不让飞，而是峡谷里***信号不好，无法起飞。,
努力的三号,4分,满意,景色5,趣味4,性价比4,现在其实门票还是收的蛮贵的，但是还是挺不错的风景，尤其是这边的神鹰天坑，看上去就相当的不错，也是比较独特的地貌，在这里也是挺好玩的。,
cabbage_wendykoo,5分,超棒,景色5,趣味5,性价比5,水很漂亮，天坑很壮观，武隆印象文化传承，仙女山很辽阔,
wei****ucy,5分,超棒,景色5,趣味5,性价比4,值得一游，第二次来这里还是觉得好,
四十不糊涂,5分,超棒,景色5,趣味5,性价比3,地球天坑，大自然的巧夺天工，令人震撼的美景！这里水和瀑布比天生三桥多。,
无敌干饭王大人,5分,超棒,景色5,趣味5,性价比5,风景不错，气温也舒适，全程走下来1.2个小时，景观比较壮丽的，推荐游玩,
身上挂着两只猫,5分,超棒,景色5,,,long sh一个人的旅行真的自在 还能看到如此震撼的美景 不虚此行！！！,
wangyi103,5分,超棒,景色5,,,还行吧，去了天坑和地缝，相比之下地缝更好玩，虽然天坑的名气响人也相对多,
史宾逊,5分,超棒,景色5,趣味5,性价比5,天坑地缝，世界奇观，风景如画。,
行善为乐,5分,超棒,景色5,趣味5,性价比5,慕名而来武隆天坑地缝，果不出所料，云雾飘逸，如入佳境，好一个世外桃源。,
Kenney5494,4分,满意,景色4,趣味4,性价比3,风景还行 有山有水 天气适中 没有仙女山凉快 下去有电梯可以做但是需要花钱 没有很惊艳的样子 一个地底下的大缝 我以为有可以穿过瀑布的地方 结果瀑布在中间 得从旁边过,
135****6980,5分,超棒,景色5,趣味5,性价比4,景色还是不错的，记得带雨衣，景区间的***车******过高，能自驾就更好,
陶陶,5分,超棒,景色5,,,很震撼的自然风光，下面的旅游小镇建设的也很完备，是个避暑游玩的好地方,
雨 文的雯,3分,不错,景色4,趣味3,性价比3,路程太厉害，从重庆到武隆一来一回7个多小时，一日游，感觉就在赶路，景区里也非常赶。景点里各种排队，进门检票排队，坐电梯还是排队，山路走到怀疑人生。,
D23****735,5分,超棒,景色5,,,大自然的造物，太神奇了，就是走的路有点长了，走的人腿肚子都发软了。,
珠珠,5分,超棒,景色5,,,主要是看水，看峡谷，看落差。道路比较狭窄，旅游高峰期肯定要排大队！,
旅行的猫咪666,5分,超棒,景色5,,,非常漂亮的大峡谷，典型的喀斯特地貌，植被茂盛，值得一游！值得推荐！,
M26****6594,5分,超棒,景色5,,,变形金刚和黄金甲的拍摄地确实大自然的鬼斧神工，惊奇大自然的力量啊、,
M39****751,5分,超棒,景色5,,,特别适合高温天玩耍，里面很清凉；感受到了大自然的鬼斧神工，很震撼！,
宁地秦人,5分,超棒,景色5,趣味5,性价比5,景色很好，感叹大自然的鬼斧神工，张艺谋导演“满城尽带黄金甲“的拍摄地。黄金周去的，人有些多，但景区管理的很好，游人多但不乱，,
qdcha,5分,超棒,景色5,,,景点服务很好、服务很好、景色充分体现大自然的鬼斧神工、令人震撼。,
饕餮如我,4分,满意,景色4,,,天气有阵雨，路有点湿滑，上上下下，台阶很多，用一个登山杖会有帮助，山里空气很好，用手机拍不发出壮观的景色，瀑布，溪流的奔腾声音，很震撼。不赶时间的话，慢慢走，感受一下大自然的鬼斧神工。,
136****1221,5分,超棒,景色5,,,错峰旅游，实在不错。门票贵。里面走路比较多！楼梯多，无法推婴儿车,
_WeCh****27204,5分,超棒,景色5,趣味5,性价比5,地缝之旅，总程五公里，天然空调，一点儿也不热,
EagleKK,5分,超棒,景色5,趣味5,性价比5,典型喀斯特地貌，值得来一次的。淡季旅游体验极佳，山川俊秀。电梯更是赛博朋克风，天生三桥鬼斧神工，上山的道路百转千折。来玩务必预留好坐车的时间。,
三山两塔,5分,超棒,景色5,,,神奇的天坑，一定要去看看。三桥两坑，不看不知道大自然有多么神。,
YANGKINGcy,5分,超棒,景色5,,,宏伟，壮观！天地间人是如此地渺小，自然是如此的壮丽，不虚此行！,
阿奔丶,5分,超棒,景色5,,,恰逢细雨绵绵，游人亦少，人间仙境，美不胜收,
m11****142,5分,超棒,景色5,,,还好，一路走走，也不累。坐电梯也不另外交钱,
听风就是雪,5分,超棒,景色5,,,自然风景很美刚好遇到宝马车在做活动，就是一天玩天坑地缝有点累，,
憨牛走天下,5分,超棒,景色5,,,兑换门票还是很方便的，两个景区之间中转车也十分便捷，都值得一去,
m28****634,5分,超棒,景色5,趣味5,性价比5,景观壮美，流连忘返，司机李师傅热情周到，讲解专业，不虚此行！,
震撼我炸,5分,超棒,景色5,,,我觉得天坑地缝都值得一去，尤其是地缝，道路有一些比较窄，比较刺激。需要晴天去，阴天可能拍照不会太好看,
D40****41,5分,超棒,景色5,,,我们一行六人从乌鲁木齐来重庆游玩，在重庆租车去的武隆，地缝景色宜人，只是体力不支，但也坚持走完全程。,
月≠光,5分,超棒,景色5,趣味5,性价比5,惊叹 神奇 太壮观了 行走其中 压抑 幽深 虽然来回路途艰辛 但真的值得,
TownWay911,5分,超棒,景色5,趣味5,性价比5,景色确实不错，天生桥很壮观，游览路线不走回头路，也不用爬山,
206****910,5分,超棒,景色5,趣味5,性价比5,除了下电梯排队，其他都还满意，景色也不错，一路下坡，不累！,
WineTreasure,5分,超棒,景色5,,,有条件的一定要来一次，太漂亮太壮观了！,
M14****538,5分,超棒,景色5,,,不得不感叹大自然的鬼斧神工啊，风景相当地好！！！在景区里交通也很方便，游客中心-天生三桥-地缝-游客中心，整条线路之间都有班车接送，很方便,
yuyanjia~,5分,超棒,景色5,趣味5,性价比5,在重庆武隆拍摄的第一部电影要数“满城尽带黄金甲”了，取景的外景馆驿在天坑内仍有仿古马车，戏服兵器等供人参观。之后，爸爸去哪儿让武隆未播先红，变形金刚，笔仙惊魂又让武隆火了一把。,
M93****31,5分,超棒,景色5,趣味5,性价比5,很值得一去  太美了 天坑地缝 VIP团车很舒适  导游全程陪同 很好,
北京我爱,5分,超棒,景色5,趣味5,性价比5,美！美！美！爱江山独爱武隆，美醉了！,
e23****57,5分,超棒,景色5,趣味5,性价比5,大自然的神奇所在，景色超美，一路瀑布流水声伴行，个别路段流水太大会湿衣需要带把伞哦，不虚此行。,
_WeCh****92888,5分,超棒,景色5,趣味5,性价比5,跟着旅行社外出已经成了习惯，但这次运气特好，遇到一个博学多才的导游，服务也特别好。普通话说得好，吐词清晰，出口成章，一路行来，听他的解说，尤如听着一首优美的诗，一首抒情的曲。,
非你不渴,5分,超棒,景色5,趣味5,性价比5,仙女山…龙水峡…这里如果不拍电影真的是太可惜了呢。龙水峡地缝是全长4公里80米瀑布水帘，地缝中老树藤萝盘绕，泉水流瀑，挂壁险峻，怪石峥嵘，幽谷深探，明涧湍急。人生难遇好景致。,
元若曦,5分,超棒,景色5,,,"进入景区可以步行，也可以乘坐电梯。
天生三桥，不虚此行。",
D13****214,5分,超棒,景色5,,,因为有点下雨，所以人不多。但这种天气完全不影响看风景！,
139****5254,5分,超棒,景色5,,,不虚此行，天坑地缝风景个有千秋。哪怕是冬季也值得一来！,
东北杰,5分,超棒,景色5,,,雄，奇，险，秀，美！真的值得一览！不虚此行，如果天没下雨就更好了，以后有机会还会选择在去一次。,
jfang1963,5分,超棒,景色5,趣味5,性价比5,非常值得推荐的一次旅行！客服小姐姐耐心解答问题；司机师傅事先联系接送，非常准时。车辆也比我在云南旅行的同类车辆要宽敞得多！值得推荐。,
M15****073,5分,超棒,景色5,,,景区很美，犹如仙境。图一是变形金刚4，满城尽带黄金甲的取景地。每一座桥都有不同形状的山石形成的特色，供大家欣赏。,
M27****9419,5分,超棒,景色5,,,如此美景大自然给我们的，自然礼物,
_SEM2****14372,5分,超棒,景色5,趣味4,性价比5,自然景点非常不错，值得一去 ……！,
M26****7834,5分,超棒,景色5,趣味5,性价比5,景色确实震撼，天坑巧夺天工，地缝摄人心魄，不虚此行。,
118****405,5分,超棒,景色5,趣味5,性价比5,第一次到重庆，第一次携程参团游武隆天坑，旅游大巴干净整洁舒适。导游热情，细致周到，服务不错。武隆天坑景色秀美迷人，还是很值得一去的，,
M33****244,5分,超棒,景色5,趣味5,性价比5,景色好必须去游玩携程定的就是放心,
伊泽拉河畔亚布洛内茨武则天,5分,超棒,景色5,趣味5,性价比5,值得推荐，体验很好，景色不错，有趣好玩，师傅负责任，人很好，开车很平稳，热心介绍重庆的景点。天生三桥景色很壮观，很适合徒步的朋友。,
匿名用户,1分,不佳,景色1,趣味1,性价比1,仙女山很冷,IP属地:重庆
匿名用户,1分,不佳,景色1,趣味1,性价比1,体验极差啊,IP属地:重庆
匿名用户,1分,不佳,景色1,趣味1,性价比1,不值得推荐。开车导航到游客中心，必须要坐景区的大巴才能进去，好不容易到达了景区，要求现付50元坐旋转电梯。坐了才知道景区还有老电梯，是包含在门票里的，这不误导消费吗？,IP属地:重庆
匿名用户,1分,不佳,景色1,趣味1,性价比1,不值得去，体验很差,IP属地:重庆
_WeCh****53904,2分,一般,景色3,趣味3,性价比2,很一般，摆渡车也不够，游览结束后要乘搭摆渡车上回山上，要另外收费！且很多人排队，最后还是咬咬牙自己爬上去的,IP属地:广东
匿名用户,2分,一般,景色3,趣味2,性价比2,还没结束就有人离场，结束后也没有掌声，可想而知，大家都觉得一般吧。,IP属地:重庆
320****881,2分,一般,景色2,趣味1,性价比1,坐席脏乱差，与想象中失望太大，表演已经木有激情,IP属地:安徽
匿名用户,2分,一般,景色2,趣味2,性价比1,如果免费可以看看  如果9.9元也可以看看，再多了就不推荐了  没啥看的,IP属地:重庆
匿名用户,2分,一般,景色5,趣味5,性价比1,中间有个乘车的地方每人15，那里的服务特别差，有插队的也不管，插队的全是大男人服务人员连个屁都不敢放，看见小女生说话声音都变大了让人家孩子下来让插队的上简直什么狗东西，真的出门就不能有太好脾气。,IP属地:重庆
M60****004,1分,不佳,景色1,趣味1,性价比1,服务体验很差，含电梯的套票，现场没有指引电梯的入口,IP属地:重庆
匿名用户,1分,不佳,景色3,趣味1,性价比1,说老人免门票，结果不免车费，120的门票（包含车费），55的车费。然后为了不让坐电梯，骗说电梯要排一两个小时，让走步梯，然后一路上就有抬轿子的，合理认为是把人推向步梯，与抬轿子的人合作，后面坐车看到基本没人坐电梯，结束后还要单独买观光车的费用，就一分钟车程，15元，其实摆渡的中巴车是可以开下去的，就是为了赚观光车的钱，有一说一，吃相有点难看了，景区景色不错，其他都无语了,IP属地:贵州
M23****0250,1分,不佳,景色1,趣味1,性价比1,没什么景点 全程都是走路 黄金甲门都是锁的 比起金佛山差的不是一星半点 不建议大家去,IP属地:重庆
300****421,1分,不佳,景色1,趣味1,性价比1,服务非常好,IP属地:重庆
小乌龟来喝两杯,1分,不佳,景色5,趣味1,性价比1,"我报名过很多次携程自营一日游或者携程代理景点联票的团了。这个团虽然是携程代理，但是我觉得，不符合携程筛选供应商的标准，简直是太差了。
细说：1.早上7点15集合，我7点提前到达集合地一直不见车，7点14告知在附近其他地方，上车后满座我和老婆只能分开坐，这就很纳闷了，而且车程4-5小时左右。
2.车上说不含团餐，中午没法和含团餐的人一起吃饭，这个无所谓的因为我也提前带了小食，但是在携程报团时压根看不到添加团餐的选项啊，到饭馆后还不允许坐在店里没人的地方食用自己带的东西，当时外面下着雨。
3.游玩时间太赶了，后面才知道是为了去购物店做铺垫啊。武隆天坑团费包含了电梯费，导游引导不坐电梯，我因为之前去过武隆所以我觉得来得及，就做了电梯游玩。11点45散团，让14:00集合，全程在赶路一样，上午行程大致14:15集合，导游让下午15:30停车场集合，只给了1小时不到的游玩时间，因为还要拍很长的队坐接驳车
4.下午15:30集合后，不趁着高速车少赶紧返程，反而拉着我们往购物店跑，耽误了几十分钟才返程。
5.车辆很小很挤，和其他团的大车比简直就是折磨。来回10个小时啊
6.导游差劲不说了",IP属地:安徽
匿名用户,2分,一般,景色5,趣味4,性价比1,本来考虑路程远，想坐得舒服点，订的是9座商务车(商品名称和订单都写的是商务车），结果旅游公司派5座经济型轿车。跟客服反映，客服说车是随机安排……节假日出行用车紧张可以理解，但不能接受作引人误解的虚假表示，欺诈消费者。,IP属地:四川
匿名用户,2分,一般,景色3,趣味2,性价比2,景点单一，除了一座四合院就没别的了,IP属地:重庆
匿名用户,1分,不佳,景色1,趣味1,性价比1,"身体不舒服，勉强走完天坑。没去地缝不能退票，不合理！差评！
捆绑销售一定看清楚！",IP属地:重庆
M43****8415,1分,不佳,景色2,趣味1,性价比1,真不知道这个5A景点怎么来的，全程就是无聊走路。最恶心的是天生三桥票价里面有电梯费用，结果服务人员还骗我们，说电梯要等90分钟，而且只能坐13人，当时把人忽悠步行，后来越想越不对劲，什么电梯上下90分钟？垃圾,IP属地:重庆
M34****6316,1分,不佳,景色3,趣味1,性价比1,小孩3岁以上的都要买票，还不是半票。没见过这样的景区，有个景点叫大草原，走近一看是停车场哎呀**的。,IP属地:重庆
女警老妈,2分,一般,景色3,趣味3,性价比2,景点很一般，就是一个溶洞，人很少，配套设施太差了，距离车站又比较远，交通非常不方便，想着既然来了就去看一下，打车去的，结果回来叫不到车，景区工作人员态度也很冷淡，不值那个票价钱，不建议这个景点。,IP属地:安徽
女愤青,1分,不佳,景色4,趣味1,性价比1,私家车不让进。必须得坐他们的大巴。指示也不写清楚。大巴车淡季的时候。半个小时到四十五分钟一趟。也不说清楚发车时间。完全耽误了我们的行程。而且还就差这半个小时的时间我们能去的地方就去不成了。妥妥的差评。而且也没有其他任何的交通方式可以到达。非常不友好。最差劲的一次体验,IP属地:重庆
风行走,1分,不佳,景色1,趣味1,性价比1,景区体验非常差，没有任何体验感，服务态度差劲。,IP属地:重庆
M58****202,2分,一般,景色3,趣味3,性价比2,游玩时间刚好天气不好，下大雨。买了套票，玩了一个点又不能退票。景区一点不人性化。雨天的景观也很一般，真心不值,
M35****3865,1分,不佳,景色5,趣味5,性价比1,景点不错，景点管理员非常**，买的电梯票不让坐电梯，好心情都没了，差评,
M39****7482,1分,不佳,景色2,趣味1,性价比1,一日游，三分之二时间大巴车上。到了11点半。需要另外交每人40元玻璃看台，观光车的费用，个人感觉没什么必要。景区人超多，下着雨，遛腿。体力不好的，带孩子的，老人的，不建议。天坑地缝不是同一个景区，自然景观是可以，总之性价比，综合体验不太好。做好回来腿疼2-3天的准备。,
22甜妞,2分,一般,景色5,趣味5,性价比5,进去的时候是65岁以上老人不需要买票，但携程还是卖票了，然后门口检票的让找平台退，但是携程显示已使用不给退，反正就这样吧……大家带65以上老人的就不要买票了，浪费掉的,
M29****1617,2分,一般,景色3,趣味3,性价比2,。。。。。,
M43****7961,2分,一般,景色1,趣味1,性价比1,天坑真是坑，无聊透顶,
_WeCh****670843,1分,不佳,景色1,趣味1,性价比1,性价比低，可玩性低，,
