user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation
_CFT01****6934435,3分,不错,景色3,,,在新濠影汇酒店上面，外面看很有特色，众多酒店一眼就能被这个8字吸引到，上去前很期待，上去后却没有感觉居高临下 一览众山小的感觉，不算很高，不加滤镜的照片就是烂铁的感觉，并没有美感可言，从上面看下去夜景也不算美，总体感觉就是，去了打了卡，可以下去了,
匿名用户,4分,满意,景色4,趣味3,性价比3,其实就是普通摩天轮中间凹进去的样子，感觉没什么不同。反而视野没有普通摩天轮那么开阔，因为左右都是建筑物。寒假周一傍晚去，排队好像是半小时左右。携程订最便宜了。,IP属地:中国澳门
笑游游,5分,超棒,景色5,趣味5,性价比5,跟朋友闲游澳门！选择新濠影汇8摩天轮！一票一圈，大约15分钟，可以美美拍照了！景色不错，总体超赞，性价比高，有趣好玩，,
Yesiu,5分,超棒,景色5,,,只在澳门住了一晚，晚上要看的美景太多了，只能选择白天坐的摩天轮。景色还可以，但前后都看不到周边的大酒店，可以看到珠海！,
有空就出去逛逛,5分,超棒,景色5,趣味4,性价比5,如果没有登上澳门塔那么就可以上去看看，在新澳影汇，有看到澳门的一些城市景观，还可以吧，上下有电梯先达30楼然后再坐。,
118****821,5分,超棒,景色5,趣味5,性价比5,近距离观看超震撼！有未来机甲即视感,IP属地:广东
sha****anna,4分,满意,景色4,趣味4,性价比4,非常的酷炫，夜景尤其星光熠熠，真的是纸迷金醉啊，仿佛到了拉斯维加斯，不，比拉斯维加斯还要好，一定要体验一下，价格也不算贵，非常合适！！,
Aubameyin,5分,超棒,景色5,趣味5,性价比5,人很少 景色很美  体验很不错。订票很方便，二维码直接刷就可以进入，在新濠影汇的三层。上去后验票坐电梯到23层乘坐摩天轮。人很少，两个人一个舱，体验感很好。,
匿名用户,5分,超棒,景色5,趣味5,性价比5,一次非常棒的8字摩天轮体验，一个包厢就我们两个人，随着摩天轮上升看到不同的风景，今天天气给力，所见特别美好！,IP属地:中国澳门
dear633,5分,超棒,景色5,,,换票很方便～摩天轮很高，风景不错！还有蝙蝠侠也不错，买联票价格很合适！酒店里动漫雕塑很多，到处都可以拍照～酒店旁边就是巴黎铁塔～周边各大酒店都很近～,
No.5旋风小子,4分,满意,景色4,趣味4,性价比4,居然在这边有求婚的见证，还是感觉这个地方还是挺浪漫的，也是比较多人喜欢过来这边做一些有纪念意义的事情，在这边也是地标性的摩天轮,
爱梦媛,4分,满意,景色4,趣味4,性价比4,澳门这个摩天轮，最近特别的火，夜景太美了，远眺和乘坐都有很好的感受，仿佛到了美国的拉斯维加斯，真的体会到什么是震撼之美，澳门必须打卡的一个地方！！,
耶加雪啡 _yirgahui,5分,超棒,景色5,趣味5,性价比5,超级喜欢坐🎡，尤其是美景尽收眼底，夜晚的景色更美更突出。游玩走累了，可以坐在这个8字🎡上，既能休息调整一下，又能欣赏风景，心情也会变得更好…,IP属地:上海
e17****14,5分,超棒,景色5,趣味4,性价比5,新濠影汇的影汇之星8字形摩天轮在氹仔，交通便利，是非常赞的打卡点，适合不同年龄层次的游客，不管是白天还是夜景，拍照非常非常好看，还能俯瞰氹仔的全景，在携程订票比现场购买便宜，强烈推荐！,IP属地:四川
冬暖_13,5分,超棒,景色5,趣味5,性价比5,下午到的，携程去买了票可以直接检票、不需要取票、很方便，就在新濠影汇楼上、一楼东北角上斜梯、有指引的显示屏； 排队几分钟就好了,IP属地:广东
werther、,4分,满意,景色4,趣味4,性价比4,住索菲特，跑老远过来转转，晚上看还挺好的，人少我一个人坐一圈拍拍照看看风景还可以。据说是唯一一个8字摩天轮？嗯，还行，来澳门闲着无聊就来转转吧。,
柰落,5分,超棒,景色5,趣味5,性价比4,非常有趣，我一开场就去了，人不多，可以两个人一个间，速度合适，一圈下来拍照什么的完全足够，非常优秀，地板上有一个玻璃小窗，可以踩上去拍照hhhh,
拽拽小公主_Y👸,4分,满意,景色4,趣味4,性价比4,晚上坐摩天轮更有感觉，孩子喜欢大人也喜欢。人不多的二三个也安排单独乘坐，非常好。虽然摩天轮经常可以坐，但8字摩天轮还是蛮推荐带孩子来的可以玩玩。,
_WeCh****86930,5分,超棒,景色3,趣味5,性价比4,摩天轮很高 但是一圈的时间太短了 大概只有不到10分钟吧 对面的建筑都没有建起来，看起来实在是光秃秃的 如果晚点再去的话可以两个人上一台摩天轮 携程上99两人也不算贵吧不过,
风高浪也白头,4分,满意,景色4,趣味5,性价比5,去了两次，一次白天，一次天黑后，总体来说还是天黑后看比较好，摩天轮周边有施工的地方，白天看不是很好、天黑看夜景还是不错的。,
M57****25,5分,超棒,景色5,趣味5,性价比5,个人觉得挺值得一坐的，一圈十分钟多，厢体里很大，景色不错，摩天轮是按“8”字的外圈转一圈的，而不是按写8的时候的笔画轨迹运动的，当中不会交叉。,
枫Qeven,5分,超棒,景色5,,,超级方便✌️扫码直接进去✌️无需打印✌️pdf文件就行✌️其实不算高哈哈哈✌️带着小朋友一起上去的✌️,
baostar,4分,满意,景色4,,,比较满意的是远处看这里的视觉享受！本身这个摩天轮内部，没什么刺激的！比较清淡！另外，有所谓四维影院，不过没有去看，欢乐谷，欢乐世界等都玩过，小孩子也没太大兴趣去看！其他就没啥印象了！,
麦兜麻麻,5分,超棒,景色5,,,好美好美的，建议大家晚上坐，夜景很棒哦！而且摩天轮也是晚上漂亮，白天拍照也不够美,
M10****204,5分,超棒,景色5,,,内部空间很宽阔，也蛮舒服的，摇晃感一点都没有！视野开阔，前后都是美景，蛮推荐来玩的！！！！！！！！！,
赵壹贰叁肆伍陆柒,5分,超棒,景色5,,,很好玩啊，蝙蝠侠夜驰很刺激就是有点晕，摩天轮人少所以可以2人一个车厢 景色一般就是了 取票很方便 下次再来,
果_珍,4分,满意,景色4,趣味4,性价比4,转一圈大约10分钟多一点，建议黄昏去，拍照好看。现场买票贵，建议提前app上买好，缆车有一块地板透明的适合拍照。还有一种小黄鸭车厢，贵些。,IP属地:上海
何时能旅游,5分,超棒,景色5,趣味5,性价比5,网上购票，入场直接扫码就能入场，而且比现场买票便宜，建议晚上搭乘，澳门晚上的灯光+美景，值回票价。,IP属地:广东
spiritsnow,5分,超棒,景色5,趣味4,性价比4,算是澳门的一个小地标了，不过，所谓的八字摩天轮只不过是外面的框框而已，摩天轮还是正常的一个圈圈。,
小溪小海,5分,超棒,景色5,趣味5,性价比5,性价比很高的旅游项目，而且工作人员并不强制把人塞满拼厢，我和娃两个人，也给包个了厢。最开始找不到地方，因为我们满眼在搜“8字摩天轮”，其实人家大名叫“影汇之星”，有指示标志的,IP属地:广东
MaggieXQ,4分,满意,景色3,趣味3,性价比3,第一天去遇到雷暴关闭了……第二天傍晚去的，人不多，我和儿子两个人独占一个舱位！乘一圈大概十分钟左右吧，不同造型的摩天轮确实是一个亮点。,
M48****184,5分,超棒,,,,去的路上定的，到了就可以取票。进新濠影汇右手走一段路上扶手电梯三楼票务中心取票。中午边到的人不是很多。婴儿不用票。带着宝宝体验了一把。,
匿名用户,5分,超棒,景色5,趣味5,性价比5,很好玩我们玩了两次小朋友喜欢。排队人不算多，下午场没人但还是夜景好看。小黄鸭要加钱没必要，不过夜晚二刷给我们两家带孩子的免费做了黄鸭,IP属地:广东
璐璐路路,5分,超棒,景色5,趣味5,性价比5,刚开始还有点害怕，在摩天轮里不敢乱动，拍起照来就越来越嗨，哈哈，有点小刺激。来澳门怎么能不坐8字摩天轮呢！有小黄鸭专享，价格会贵点。,IP属地:江苏
M22****732,5分,超棒,景色5,趣味5,性价比5,携程上半价买的，两个人99元哦，有电子票。住在这里明天看见它转，亲自坐一下，很不错！夜景很美,IP属地:辽宁
antony,5分,超棒,景色5,趣味5,性价比5,携程买票真方便，二维码发到手机，直接扫码进场，比现场买票快、而且便宜。可惜摩天轮里望出来都是工地景色，一点也不美。但孩子总是要玩的。,
kathy,5分,超棒,景色5,趣味5,性价比5,我们是13:50到了，不用怎样排队，很快就可以上去了。而且我们3人还可以单独一个厢，孩子很开心～拍了很多美照，很出片啊。很棒的体验！！！下次继续解锁新景点🐤😄😄😄,IP属地:广东
nannan0103,5分,超棒,景色5,趣味5,性价比5,去的人不多，8字摩天轮外观比较特别，里面也就那样，没有预想的那么惊艳！,
大大大大团团,5分,超棒,景色5,趣味5,性价比3,8字摩天轮还是不错滴，毕竟别的地方坐不到、但有一点很难理解，新濠的住客不免费就算了，竟然连优先排队也没有，和永利皇宫或者巴黎人比起来，真的是有点差劲,IP属地:中国澳门
憨笑,3分,不错,景色3,趣味3,性价比4,"白天不建议上去，适合晚上行动。携程上双人票性价比还可以 ，直接摩天轮🎡购票的话需要100澳门币。
适合情侣💑 预定一份晚餐 直接摩天轮里用餐 边赏夜景边享用晚餐 还是挺不错的。",
Lisa51,5分,超棒,景色5,趣味4,性价比5,夜景漂亮。澳门没什么可玩的，这个摩天轮可以坐一坐，携程购票十分优惠。现场***很方便。,
_WeCh****46141,5分,超棒,景色5,,,摩天轮挺好的，那个摩天轮的仓的设计有点像伦敦眼，能看到澳门的夜景，很值得体验。如果节假日去的话，人会比较多，要提前去买票，不然会坐不到，因为到了规定的时间会停止售票的。,
匿名用户,5分,超棒,景色5,趣味5,性价比5,同样的高度 感觉澳门塔和巴黎人铁塔更实惠 新濠影汇摩天轮只有一圈。但是也算是圆了自己想去的地方。摩天轮在三楼，携程比现场购票更省。,IP属地:广东
631****113,5分,超棒,景色5,,,非常好玩，今日人很少，不用排队。而且预订比现场买票便宜很多。澳门旅游景点很少这样少人的。下午去大三巴反而很多人。今天收获不错。,
M22****3363,4分,满意,景色4,趣味4,性价比4,影汇八字摩天轮也是网红景点之一，当地朋友推荐来打卡，的确很不错的，造型也是非常特别，别的地方很少见，乘坐它可以一览城市美景。,
vivian0217,5分,超棒,景色5,趣味5,性价比5,摩天轮很值得一坐 白天和夜景都可以，楼下吃完自助餐上楼刚好 排队人也不多，拍照打卡都很合适，只要不恐高很适合亲子或带老人去看看,IP属地:上海
魔熙女神,5分,超棒,景色5,趣味5,性价比5,那天去人不是很多～排队了5分钟差不多，特别赞，有点恐高的我居然都没有害怕～小朋友也特别喜欢，在透明的摩天轮箱内各种摆pos,IP属地:河南
_CFT01****5756025,5分,超棒,景色5,趣味5,性价比5,"超级棒，很满意，按时间去的，包间有小黄鸭，很不错。人也不是很多，视野还比较好。
扫下载的pdf进入，超级方便。澳门人很友善。",IP属地:北京
LADYJJ,3分,不错,景色3,趣味3,性价比3,景的话其实是没有的，对过是空地。就是个8字形的摩天轮一圈很快就结束了。去的时候一个人都没有、整个摩天轮上就我们2个人。就是我实在是没事干了才来做的、没有必要特地来,
136****8137,5分,超棒,景色5,趣味5,性价比5,"携程提前一天买的票，比现场买优惠。
从威尼斯酒店走到***，一楼大堂出门往右过马路就是新濠，上三楼验票进入电梯直上23楼，挺方便的。去的那天不是周末，故人少不排队，性价比高，推荐。",
lting81,5分,超棒,景色5,趣味5,性价比5,嘻嘻体验很好，以后又多了一个周末游玩的好地方✌️✌️有非常大的落地窗，空气循环很好，条件非常不错是他们家的老顾客啦，因为性价比非常高，每次来都会有新的惊喜是他们家的老顾客啦，因为性价比非常高，每次来都会有新的惊喜,IP属地:上海
lting81,5分,超棒,景色5,趣味5,性价比5,朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！项目非常齐全，能够满足一家人的需求了，遛娃好去处朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！地理位置很好，🅿️车还可以停在附近的地库，非常方便！,IP属地:上海
爱旅游的鹿呀,4分,满意,景色4,趣味4,性价比4,其实同平常摩天轮差不多吧，但最重要的是每个摩天轮外的景色都不一样，所以感受还行。,
汐_0529,5分,超棒,景色5,趣味5,性价比5,从上往下看景色很好，但是摩天轮里面有一处是透明玻璃的，随着上升感觉自己有点恐高了,
无语的风16,5分,超棒,景色5,趣味5,性价比5,澳门。 影汇之星摩天轮：是澳门新豪天地旗下全新项目和酒店设施，登上影滙之星摩天轮高悬130米、是澳门新豪影汇打造的8字形摩天轮，其设计概念源自荷里活制作的震撼场景，就像两颗炽热行星冲击大楼外牆，留下了一个近乎完美的「8」字，打造了影汇之星这个与别不同的标志性外观。,
小歌,5分,超棒,景色4,趣味4,性价比5,我去到那边瞎逛了一圈，看到有摩天轮，就立刻上携程订票，当时下午5点，为了看夜景，等到晚上最晚一趟，7点50左右好像，反正下来时8点了。一开始我觉得没有什么好坐的，就看看夜景也没有什么好害怕的。上去之后才发现。这个八字摩天轮是我做过最高的游乐设施。刚上去的一两分钟，腿有点抖，后来慢慢就不抖了，到最高点的时候真的很漂亮。,
匿名用户,5分,超棒,景色5,趣味5,性价比5,摩天轮很有特色，形状很独特，这次还有三立欧主题的包厢，非常可爱，摩天轮在空中转的时间也非常合适，看完既不觉得无聊，也不觉得时间短，双人票只要98，性价比爆表,IP属地:湖南
M28****620,4分,满意,景色4,趣味4,性价比4,"以前一直想去打卡，但因为票价不便宜

现在价格100快就两个人就能去坐摩天轮了，决定一探究竟

晚上景色还是挺美的，摩天轮灯光璀璨，里面环境干净，每个空间容纳2个人",
Choco_late,5分,超棒,景色5,趣味5,性价比5,"买了票 买的是摩天轮+冰淇淋券 吃了冰淇淋就去逛街晃悠 所以没来得及去乘坐
不过～值得推荐 因为摩天轮是每个人有自己的故事 在透明包厢里 俯瞰地面 
就是…个人经验 记得留意关闭的时间 以不错过哈～",
西城画色,5分,超棒,景色5,趣味5,性价比5,"怂包的我做的时候有点害怕
不过可以看到整个澳门的景色还是很值得的
唯一的遗憾：对方服务员听不懂我们说话.以至于遗憾错失了小黄鸭专属座位；如果有朋友想要那种背景的话最好可以提前沟通",IP属地:北京
631****626,5分,超棒,景色5,,,可以看到很多美的景色，非常不错，很值得！入园方便，推荐各位亲们去参观！在上面照相景色也非常漂亮，就是时间短了一点。,
超级旅行猫,5分,超棒,景色5,,,在新濠影汇上面，在上面看夕阳会比较浪漫。外面对面还是工地，目前还没什么景色,
139****9718,5分,超棒,景色5,趣味5,性价比5,澳门很丰富，citywalk很舒服，坐8字摩天轮看到的景色非常印象深刻。,IP属地:广东
Tee W,5分,超棒,景色5,趣味5,性价比5,预定很方便，但是大家一旦确定下来时间，因为晚订价格有可能会有变动。再说说摩天轮本身，虽然需要排队等一等，但还是值得的，孩子很喜欢。转一圈的时间还挺久的。,IP属地:北京
匿名用户,5分,超棒,景色5,趣味5,性价比5,很值得去，夜景超级的漂亮。超级喜欢这里。特别是有主题包厢缆车。超级喜欢。就是景色差了那么点。前面的景色黑乎乎的，如果位置再好点就好了,IP属地:中国香港
小桃～,5分,超棒,景色5,趣味5,性价比5,很特别的摩天轮 进大门右转 再左转找到电梯上三楼 可以看到售票处 验票后电梯到23楼 出来就能看到啦 人不多的时候 只要跟工作人员说一下不跟别人拼就行 服务态度很好的～,IP属地:江苏
fm80129,5分,超棒,景色5,趣味5,性价比5,体验过2次，8字摩天轮很有特色，赶上了末班车，没排队，我们7个人正好一间，里面空间很大，小宝坐在门边上一点都不怕，看夜景真的太棒了，下次来澳门还想坐。,IP属地:上海
久违,4分,满意,景色4,趣味4,性价比4,景色还可以 但是楼下都在装修 显得空荡荡的 门票100mop 建议提前携程定好,
咪哑鱼,5分,超棒,景色5,,,还好太阳☀好足，可以一望到底的感觉，提前买票可以节省不少费用，不错不错,
金城龙少NO1,5分,超棒,景色5,趣味5,性价比5,从携程上面团很划算的，值得去看看，来都来了，也算是新濠影汇的一个特色,IP属地:甘肃
halen8016,5分,超棒,景色5,趣味5,性价比5,很特别的摩天轮，高空俯瞰澳门最繁华地段美极了。就是排队时间有点长。,IP属地:北京
139****8860,5分,超棒,景色5,趣味5,性价比5,影汇之星8字摩天轮🎡很有特点 进入酒店三层很容易找到入口 三层有个大露台观影拍照很不错 摩天轮需要晚上八点前到 晚上去坐看夜景很不错,IP属地:中国澳门
弥漫,5分,超棒,景色5,趣味5,性价比5,新濠影汇之星 8字形异形摩天轮 标志性建筑的璀璨魅力 一次物超所值的体验,IP属地:上海
幸福不打烊卡哇伊,5分,超棒,景色5,趣味5,性价比5,总体不错，在网上买的票、没看到还有小黄鸭的票，所以没坐到小黄鸭，摩天轮轿厢内很干净。风景也可以！之前都是坐的正常摩天轮，8字形的还是比较吸引人的。,IP属地:浙江
Summer,5分,超棒,景色5,趣味5,性价比5,这个时间选择来澳门是选对了～提前在携程上买了摩天轮的打折票～到现场直接就可以凭电子门票入场～非常方便～景色很美～值得一玩～推荐景色不错，总体超赞，,
_WeCh****91903,5分,超棒,景色5,趣味5,性价比5,去的时候因为人不多可以两个人一个仓，可以随意拍拍拍啦，携程出票非常快，拿确认单给工作人员扫一下就可以上去坐性价比高，景色不错，总体超赞，有趣好玩，,
长安李世民,5分,超棒,景色5,,,价格适中，景色优美，傍晚时分刚好欣赏落日晚霞，如果恐高最好别坐哦！,
ur333,5分,超棒,景色5,趣味5,性价比4,转一圈很快，但是夜景真的挺漂亮的，还有一小块玻璃底，拍得差不多就要下来了。时间刚刚好。门面100葡币一个人，小孩也要收钱，建议提前一点点下单，现场下单还要等它出票。,
Alin的旅行攻略,5分,超棒,景色5,趣味5,性价比5,值得去的，提前买的票比现场票便宜，也算地标性建筑之一，8字形的很特别。从新濠影汇的三楼坐专门的电梯到23楼，买一次票可以坐好几次。我们白天去了，工作人员告诉我晚上还能再去坐，夜景更漂亮,
旅途浪漫,5分,超棒,景色5,趣味5,性价比5,购买价格比住店优惠力度还大，直接扫二维码就可以过闸机，很方便。,IP属地:北京
jiangzhuzhu,5分,超棒,,,,比现场买票便宜，跟一般的摩天轮不一样的体验，人不多，体验很好。,
_WeCh****587694,5分,超棒,景色5,,,外形很cool的摩天轮，有明日帝国即视感，上升平稳，景观美丽。,
周懒橦,4分,满意,景色4,趣味4,性价比4,澳门娱乐设施是比较少的，新濠影汇的8字摩天轮🎡算是可玩的一项。酒店大堂右手边电梯，排队时间尚可。8字型轨道比较有创意，能看到前后两侧的景色,IP属地:浙江
_M13****1208,4分,满意,景色5,趣味4,性价比4,六点多开始，转两圈，正好从白天到晚上。本来计划看日落，但是阴天没有看到。不过夜景真的很好。很值得去。,IP属地:北京
苏谨安,5分,超棒,景色5,趣味5,性价比5,白天去坐的，唉，可惜了，强烈建议大家晚上坐，晚上漂亮多了。。,
M43****377,4分,满意,景色4,,,转了两圈就下来了，应该只有7.8分钟就结束了。但是在网上买好还是比较划算的，现场买比较贵。夜景挺美的,
_CFT01****8978810,4分,满意,景色4,,,在新濠影汇里面好像还有水舞间应该不适合带小孩子去，所以就去了摩天轮，没怎么排队人不多，很快就可以上去了，景色还可以，感觉还是在楼下看更好看。,
nannan0103,5分,超棒,景色5,趣味5,性价比5,携程双人99的团购价格性价比很高，每次去澳门新濠影汇都要体验一回！夜晚的风景真的特别美好，星光璀璨！一个舱限人6位，拍照空间大，旋转平稳！,IP属地:上海
噢咪咖就是w,5分,超棒,景色5,趣味5,性价比5,摩天轮绝对是澳门性价比很高的一个项目，比起没有啥看的澳门旅游塔和巴黎铁塔性价比高不少，在携程上提前订票比去现场买票要便宜，大家记得提前订哦,
托克索沃王仙芝,5分,超棒,景色5,趣味5,性价比5,好玩，便宜😊天气很好，现在没什么人，可以一个人一个仓，VIP。哈哈哈(ಡωಡ)hiahiahia,
188****4669,5分,超棒,景色5,趣味5,性价比5,第一次坐8字形的摩天轮，很新奇。在携程上买了票，要带着护照在三楼换好票再去入口，不然还是要倒回来取票。排队的人并不多，工作人员也非常有礼貌，一会儿就能坐上了，能看见非常好的海景。,
_WeCh****96939,5分,超棒,景色5,,,出票快，价格偏贵，值得游玩。感觉不错，在酒店住有8折优惠。,
M13****425,4分,满意,景色4,,,在摩天轮上看到的景色一般，普通的城市街景。箱内底有一透明玻璃，可以挑战下自己的胆量。孩子也喜欢玩！,
M44****172,5分,超棒,景色5,,,兑换很快很方便，价格合理！酒店里面还有其他元素很值得游玩！,
Super 可可粑粑,5分,超棒,景色4,趣味4,性价比5,携程上买票很方便，可以买当天的。这是澳门具有辨识度的摩天轮🎡区别于普通的圆形摩天轮，它就像一个8字一样嵌在整个酒店大楼中，风景的话周边基本上都是酒店，看看不同建筑风格也不错。,IP属地:江苏
€velyn,5分,超棒,景色5,趣味5,性价比5,"摩天轮在空中很美
人少 不用排队 可以尝试",
zhu_1167,5分,超棒,景色5,,,全球最高的摩天轮，夜景很美。蝙蝠侠也比较好看，如果带小孩的话，适合大一点的孩子，音响效果和座椅晃动，气氛较为真实,
enilec,5分,超棒,景色5,趣味5,性价比5,活动太划算了，比较特别的摩天轮来澳门一定要坐的，夜景一般般吧！晚上八点准时关门不u要错过咯,IP属地:中国香港
_WeCh****43433,5分,超棒,景色5,趣味5,性价比5,检票很丝滑，价格比现场买便宜，去的那天人不是很多，不用排队真爽，工作人员态度也很好。喜欢澳门，大气，土豪，除了贵其他的真的没毛病～,IP属地:中国香港
E13****96,5分,超棒,景色5,趣味3,性价比5,这上面买了以后，直接去到里面取票非常快，后面排队上去紧紧有序。   可以白天做一次，晚上做一次。 记得看好关门的时间。 和打扮漂亮拍照喔！,
巴伽多拉,5分,超棒,景色5,趣味5,性价比5,还不错，值得打卡，窗外的景色还在建设过几年会更好看,
M65****28,5分,超棒,景色5,,,外表8字形，实际也是跟普通摩天轮一样，转一圈圆圈。,
_WeCh****30988,5分,超棒,景色5,,,还可以吧，一天游了5个景点，搭车也方便，态度很好。,
Wu_Weigang,5分,超棒,景色5,趣味5,性价比5,新濠影汇摩天轮，澳门打卡项目，人不多，景色不错,IP属地:中国澳门
匿名用户,5分,超棒,景色5,趣味5,性价比5,非常值得去做，但是一定要晚上去，夜景超棒，在网上买票的价格比现场实惠很多，非常推荐尝试,IP属地:广东
_WeCh****521578,5分,超棒,景色5,趣味5,性价比5,头一次见到这么独特的建筑，高130米的8字摩天轮，镶嵌在酒店中央，这一次带女儿选坐美乐蒂主题包厢，很满意也很特别，值得被推荐！,IP属地:上海
松子爱旅游,5分,超棒,景色5,趣味5,性价比5,非常不错，夜景很棒，交通很方便，孩子很喜欢，很适合打卡拍照，而且离官也街很近，服务也很周到，楼下的娱乐场可以领免费的茅台冰淇淋,IP属地:吉林
倩唯主义,4分,满意,景色4,趣味4,性价比4,亚洲最高八字摩天轮，选了小黄鸭主题包厢，一行6人相当划算，找到童趣,IP属地:广东
_ZFB20****5323144,5分,超棒,景色5,趣味5,性价比5,坐摩天轮里面，没有外面看着漂亮啊！一边看珠海，一边看澳门，不错哦！,
lin****alin,4分,满意,景色4,趣味4,性价比5,跟亲戚一起，上面的景色没有想象中的好，票价在携程上订的还挺划算，现场票价100+有点坑,
grahm,5分,超棒,景色5,趣味5,性价比5,很实惠，比现场买优惠不少，使用很方便，很好。,IP属地:上海
fangming_zhu,5分,超棒,景色5,趣味5,性价比5,不错，孩子很兴奋哈。从携程预定了行程和门票，非常方便，现在非常依赖携程哈。来到澳门，这个带孩子还是可以打卡一下的，不错不错。,IP属地:中国澳门
暴躁的小蚊子,5分,超棒,景色5,趣味5,性价比5,电子票很方便，验票后就可以直接上电梯直达摩天轮位置。晚上景色很美噢~人不多的时候可以两个人一个车厢，不受打扰的拍拍拍，不过总体来说转得太快啦，不到20分钟就下来了！,IP属地:广东
M55****8997,4分,满意,景色4,趣味4,性价比5,摩天轮晚上8:00前要进去，越晚越多人。摩天轮夜景最好看，可惜日落太迟，看不到夜景，不过晚霞也很美，最后不要暑假去，太阳落山迟，摩天轮早关闭。两个人票价不超100块,IP属地:广东
shirley妮妮,5分,超棒,景色5,趣味5,性价比5,不错！小朋友制定要小黄鸭包房。可以坐二圈哦！建议晚上坐会比较好吧！人不多的。比较小众,IP属地:上海
北海道恋人,5分,超棒,景色5,趣味5,性价比5,出票快，刷二维码就可以进，经济实惠，在新豪影汇三层，票务处100澳门币，携程75元，优惠10元，方便快捷，以后还会选择携程。,IP属地:中国台湾
137****3521,5分,超棒,景色5,趣味5,性价比5,白天坐的，天气也不太好，整个摩天轮没别的人，感觉意思不大，还不如***的免费缆车，商场里面绕了半天才找到，感觉还是应该晚上坐。,
红尘摆渡者,5分,超棒,景色5,趣味5,性价比5,感觉不错，但是携程告诉你成功了但是凭证没有给,
M20****555,5分,超棒,景色5,,,可以看到氹仔，大海和澳门机场飞机起降，挺棒！,
M24****9271,5分,超棒,景色5,趣味5,性价比5,小朋友玩的很开心，小黄鸭包厢很出片，400多一家人还是超级划算的！下次再去澳门旅游，还是会选择乘坐！除了下雨有点美中不足！,IP属地:上海
阿达哥03,5分,超棒,景色5,趣味5,性价比5,蛮好的一次乘坐体验，晚上乘更加好哦，哈哈，喜欢这个游玩项目。下次还会有机会再去哦。新濠影汇的蛮好的，喜欢这个的。哈哈哈哈。,
匿名用户,5分,超棒,,,,"我认为没有必要详细审查这个地方,因为它已经是众所周知的。关于门票的一个建议:最好事先通过某些网站在线购买,因为与在售票柜台购买相比,您通常会获得更便宜的价格。",IP属地:未知
匿名用户,5分,超棒,景色5,趣味5,性价比5,影汇之星8字形摩天轮，全球唯一，设计独特，高达130米，为全亚洲最高。拥有17个科幻复古主题观景厢，夜景壮观，可俯瞰澳门全景。体验刺激，是旅行中不容错过的亮点。,IP属地:湖南
匿名用户,5分,超棒,景色5,趣味5,性价比5,必来 89的双人票可用，买完等了3分钟，二维码就显示在携程订到上了。买89的，给你两个码，两个人一人一个刷码进去。看到太便宜，差点都没敢买，因为写不能退。非常顺利,IP属地:广东
nannan0103,5分,超棒,景色5,趣味5,性价比4,很有创意的8字摩天轮，可惜摩天轮的玻璃有些脏，看外景不是特别清晰，人比较少不用排队挺好，第一次去澳门的朋友可以体验一下！,IP属地:上海
lting81,5分,超棒,景色5,趣味5,性价比5,看到评价还不错就来了，确实跟大家夸的没有出入，希望店家继续保持噢借着假期过来打卡📍，果然没有让我失望，首先很喜欢这里的环境，其次服务也很到位，总之就是很满意啦,IP属地:上海
洛神红茶,4分,满意,景色4,趣味4,性价比4,7字摩天轮是来澳门必须要去的地方之一 推荐晚上去打卡 现场买票是100澳门币一位 我在携程购票 99元人民币两位 很划算 换票时间截止到晚上八点 所以我们没吃晚饭先去的 怕吃了饭来不及 六点多还没有绚丽的灯光 但不太影响景致 当然 如果晚上去会更好 摩天轮里有一块脚下透明的玻璃 站在上面 可以体验到摩天轮的高度 环顾四周 可以看到澳门银河 巴黎人 伦敦人酒店等 富丽堂皇 很气派 转一圈下来差不多十分钟 推荐！,
hu****917,5分,超棒,景色4,趣味5,性价比5,住对面酒店可以路过看到觉得很有意思。除夕那天晚上坐的，哈哈都可以许愿了。注意它也有休息日。景色不是最佳但是轿厢内有一块透明的，还是有点吓人。跟女儿一起坐挺有意思,
pan****rong,5分,超棒,景色5,趣味5,性价比5,景色不错，性价比高，有趣好玩，整体不错！,
lucky 木杉木,4分,满意,景色4,趣味4,性价比4,两年前去的，现在的记忆是房间不大，但景致不错，夜幕降临才是真正的开始，可以看到窗外的铁塔，虽然是仿的，但一样很美。摩天轮白天坐的，当时去的时候没什么人，登高后景色一般。酒店的自助还不错，菜品很精致。记得里面有家免税店。,
苏子翊,5分,超棒,景色5,,,坐在上面有点怕，好高，在楼下拍风景更美！,
妃妃妃妃仔,5分,超棒,景色5,趣味5,性价比5,很漂亮喔，适合带小朋友出发，刚刚上去会害怕不敢动，渐渐就会越来越大胆的去拍照了,
131****3459,5分,超棒,景色5,趣味5,性价比5,"普普通通的夜景 要对比起来国内很多地方的摩天轮比他气氛好 就是说坐个心情和气氛而已 从外面看比坐上去好看 
【性价比】高   可以尝试",
_WeCh****655502,5分,超棒,景色5,,,澳门美景，尽在眼底，携程预订票价很优惠,
最冰冷的吻,5分,超棒,景色5,趣味5,性价比5,位置在新濠影汇三楼，非常适合情侣来打卡，很好玩儿，景色也不错，值得重点推荐！,
